wasted_computation_no_offload,wasted_computation_offload,charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
310791,32628,0.009379310344827585,0.005241379310344827,0.012,255297,169213,288679.2452830188
327959,31109,0.009379310344827585,0.005241379310344827,0.015,251449,152044,288679.2452830188
265841,42105,0.009379310344827585,0.005655172413793104,0.006,263638,214161,280733.9449541284
292721,45545,0.009379310344827585,0.005655172413793104,0.009,254388,187284,280733.9449541284
313420,37533,0.009379310344827585,0.005655172413793104,0.012,251015,166582,280733.9449541284
330055,37304,0.009379310344827585,0.005655172413793104,0.015,247109,149951,280733.9449541284
270035,68496,0.009379310344827585,0.006068965517241379,0.006,253677,209970,273214.2857142857
295864,56067,0.009379310344827585,0.006068965517241379,0.009,248357,184143,273214.2857142857
315891,48140,0.009379310344827585,0.006068965517241379,0.012,245230,164115,273214.2857142857
332085,39591,0.009379310344827585,0.006068965517241379,0.015,244130,147917,273214.2857142857
273946,78057,0.009379310344827585,0.006482758620689655,0.006,248024,206055,266086.95652173914
298957,57454,0.009379310344827585,0.006482758620689655,0.009,245134,181050,266086.95652173914
318317,56826,0.009379310344827585,0.006482758620689655,0.012,240072,161685,266086.95652173914
334041,51530,0.009379310344827585,0.006482758620689655,0.015,237926,145966,266086.95652173914
277792,76582,0.009379310344827585,0.006896551724137931,0.006,244709,202214,259322.03389830506
301868,71776,0.009379310344827585,0.006896551724137931,0.009,238255,178138,259322.03389830506
320682,66726,0.009379310344827585,0.006896551724137931,0.012,234625,159321,259322.03389830506
335951,54265,0.009379310344827585,0.006896551724137931,0.015,234985,144054,259322.03389830506
281529,99615,0.009379310344827585,0.007310344827586207,0.006,236371,198471,252892.56198347104
304685,84415,0.009379310344827585,0.007310344827586207,0.009,232183,175321,252892.56198347104
323067,71651,0.009379310344827585,0.007310344827586207,0.012,230791,156942,252892.56198347104
337873,56876,0.009379310344827585,0.007310344827586207,0.015,232012,142133,252892.56198347104
285047,117902,0.009379310344827585,0.007724137931034483,0.006,229143,194959,246774.19354838703
307500,83150,0.009379310344827585,0.007724137931034483,0.009,229667,172507,246774.19354838703
325350,85040,0.009379310344827585,0.007724137931034483,0.012,224626,154657,246774.19354838703
339738,69810,0.009379310344827585,0.007724137931034483,0.015,225924,140271,246774.19354838703
288465,113605,0.009379310344827585,0.008137931034482758,0.006,226699,191536,240944.88188976378
310212,100429,0.009379310344827585,0.008137931034482758,0.009,222681,169797,240944.88188976378
327388,88827,0.009379310344827585,0.008137931034482758,0.012,221181,152619,240944.88188976378
341530,82714,0.009379310344827585,0.008137931034482758,0.015,219888,138478,240944.88188976378
291798,112176,0.009379310344827585,0.008551724137931035,0.006,224008,188204,235384.6153846154
312874,108391,0.009379310344827585,0.008551724137931035,0.009,218138,167128,235384.6153846154
329480,100487,0.009379310344827585,0.008551724137931035,0.012,215640,150523,235384.6153846154
343233,87865,0.009379310344827585,0.008551724137931035,0.015,216323,136770,235384.6153846154
294969,139639,0.009379310344827585,0.00896551724137931,0.006,215604,185035,230075.1879699248
315377,121535,0.009379310344827585,0.00896551724137931,0.009,212313,164630,230075.1879699248
331558,105629,0.009379310344827585,0.00896551724137931,0.012,212040,148443,230075.1879699248
344948,105106,0.009379310344827585,0.00896551724137931,0.015,209180,135054,230075.1879699248
298064,148440,0.009379310344827585,0.009379310344827585,0.006,210786,181941,225000.0
317809,132892,0.009379310344827585,0.009379310344827585,0.009,207303,162197,225000.0
333649,125187,0.009379310344827585,0.009379310344827585,0.012,204622,146361,225000.0
346559,110224,0.009379310344827585,0.009379310344827585,0.015,205820,133445,225000.0
301166,140953,0.009379310344827585,0.009793103448275862,0.006,209581,178841,220143.88489208632
320212,131661,0.009379310344827585,0.009793103448275862,0.009,205192,159795,220143.88489208632
335622,119914,0.009379310344827585,0.009793103448275862,0.012,204159,144381,220143.88489208632
348197,114168,0.009379310344827585,0.009793103448275862,0.015,202821,131809,220143.88489208632
303947,139765,0.009379310344827585,0.010206896551724139,0.006,207085,176057,215492.95774647887
322429,154434,0.009379310344827585,0.010206896551724139,0.009,197448,157576,215492.95774647887
337380,131823,0.009379310344827585,0.010206896551724139,0.012,198824,142628,215492.95774647887
349845,120595,0.009379310344827585,0.010206896551724139,0.015,199293,130160,215492.95774647887
306859,159980,0.009379310344827585,0.010620689655172414,0.006,200433,173148,211034.48275862067
324677,144045,0.009379310344827585,0.010620689655172414,0.009,197858,155328,211034.48275862067
339255,136542,0.009379310344827585,0.010620689655172414,0.012,195741,140751,211034.48275862067
351309,134023,0.009379310344827585,0.010620689655172414,0.015,193559,128699,211034.48275862067
309540,173522,0.009379310344827585,0.011034482758620689,0.006,195579,170468,206756.75675675675
326905,144040,0.009379310344827585,0.011034482758620689,0.009,195636,153095,206756.75675675675
341089,158410,0.009379310344827585,0.011034482758620689,0.012,187972,138911,206756.75675675675
352871,145313,0.009379310344827585,0.011034482758620689,0.015,188559,127129,206756.75675675675
312136,177456,0.009379310344827585,0.011448275862068966,0.006,192173,167870,202649.00662251652
329016,164044,0.009379310344827585,0.011448275862068966,0.009,189059,150992,202649.00662251652
342893,169626,0.009379310344827585,0.011448275862068966,0.012,183293,137116,202649.00662251652
354283,158052,0.009379310344827585,0.011448275862068966,0.015,183280,125723,202649.00662251652
314658,175587,0.009379310344827585,0.01186206896551724,0.006,190147,165348,198701.29870129869
331053,160848,0.009379310344827585,0.01186206896551724,0.009,187677,148952,198701.29870129869
344462,149308,0.009379310344827585,0.01186206896551724,0.012,187024,135544,198701.29870129869
355717,163652,0.009379310344827585,0.01186206896551724,0.015,180075,124289,198701.29870129869
317125,198440,0.009379310344827585,0.012275862068965518,0.006,183662,162880,194904.45859872608
333063,182673,0.009379310344827585,0.012275862068965518,0.009,180879,146942,194904.45859872608
346208,169006,0.009379310344827585,0.012275862068965518,0.012,180035,133792,194904.45859872608
357213,161999,0.009379310344827585,0.012275862068965518,0.015,179249,122797,194904.45859872608
319543,174617,0.009379310344827585,0.012689655172413793,0.006,185790,160463,191250.0
335049,177040,0.009379310344827585,0.012689655172413793,0.009,180292,144959,191250.0
347760,161162,0.009379310344827585,0.012689655172413793,0.012,180527,132246,191250.0
358534,168321,0.009379310344827585,0.012689655172413793,0.015,176001,121466,191250.0
321972,218364,0.009379310344827585,0.01310344827586207,0.006,175782,158035,187730.06134969322
336952,182053,0.009379310344827585,0.01310344827586207,0.009,177144,143054,187730.06134969322
349396,196507,0.009379310344827585,0.01310344827586207,0.012,169685,130610,187730.06134969322
359835,179786,0.009379310344827585,0.01310344827586207,0.015,171266,120171,187730.06134969322
324107,212125,0.009379310344827585,0.013517241379310345,0.006,174776,155894,184337.34939759035
338806,191602,0.009379310344827585,0.013517241379310345,0.009,173447,141200,184337.34939759035
351003,189297,0.009379310344827585,0.013517241379310345,0.012,170181,128997,184337.34939759035
361186,182640,0.009379310344827585,0.013517241379310345,0.015,169191,118814,184337.34939759035
326385,211703,0.009379310344827585,0.01393103448275862,0.006,172970,153624,181065.08875739644
340659,212751,0.009379310344827585,0.01393103448275862,0.009,167110,139351,181065.08875739644
352479,190803,0.009379310344827585,0.01393103448275862,0.012,168263,127529,181065.08875739644
362433,193523,0.009379310344827585,0.01393103448275862,0.015,164701,117573,181065.08875739644
328464,196007,0.009379310344827585,0.014344827586206896,0.006,173724,151541,177906.97674418602
342358,206159,0.009379310344827585,0.014344827586206896,0.009,166667,137648,177906.97674418602
353940,199698,0.009379310344827585,0.014344827586206896,0.012,164458,126061,177906.97674418602
363688,205786,0.009379310344827585,0.014344827586206896,0.015,160079,116318,177906.97674418602
330523,218670,0.009379310344827585,0.014758620689655172,0.006,167929,149480,174857.14285714284
344042,209754,0.009379310344827585,0.014758620689655172,0.009,164250,135965,174857.14285714284
355427,200029,0.009379310344827585,0.014758620689655172,0.012,163099,124573,174857.14285714284
365025,200110,0.009379310344827585,0.014758620689655172,0.015,160332,114979,174857.14285714284
332549,220890,0.009379310344827585,0.015172413793103448,0.006,165560,147452,171910.11235955052
345805,214268,0.009379310344827585,0.015172413793103448,0.009,161834,134205,171910.11235955052
356774,213017,0.009379310344827585,0.015172413793103448,0.012,158546,123232,171910.11235955052
366114,207729,0.009379310344827585,0.015172413793103448,0.015,157150,113892,171910.11235955052
334639,239280,0.009379310344827585,0.015586206896551724,0.006,160697,145369,169060.77348066296
347508,214306,0.009379310344827585,0.015586206896551724,0.009,160297,132498,169060.77348066296
358184,221697,0.009379310344827585,0.015586206896551724,0.012,155045,121825,169060.77348066296
367337,223218,0.009379310344827585,0.015586206896551724,0.015,151723,112673,169060.77348066296
336435,232175,0.009379310344827585,0.016,0.006,160191,143573,166304.34782608692
348953,228002,0.009379310344827585,0.016,0.009,155960,131053,166304.34782608692
359495,216718,0.009379310344827585,0.016,0.012,154902,120508,166304.34782608692
368443,219442,0.009379310344827585,0.016,0.015,151548,111565,166304.34782608692
242465,15334,0.009793103448275862,0.004,0.006,290094,237536,319500.0
273714,14319,0.009793103448275862,0.004,0.009,279407,206287,319500.0
297792,11452,0.009793103448275862,0.004,0.012,272831,182215,319500.0
316679,14992,0.009793103448275862,0.004,0.015,266226,163327,319500.0
247240,17514,0.009793103448275862,0.004413793103448276,0.006,285084,232763,310194.17475728155
277377,18394,0.009793103448275862,0.004413793103448276,0.009,274746,202624,310194.17475728155
300634,19371,0.009793103448275862,0.004413793103448276,0.012,267377,179373,310194.17475728155
319042,18198,0.009793103448275862,0.004413793103448276,0.015,262725,160958,310194.17475728155
251940,29631,0.009793103448275862,0.004827586206896552,0.006,277866,228064,301415.09433962265
280890,22139,0.009793103448275862,0.004827586206896552,0.009,270177,199114,301415.09433962265
303418,21365,0.009793103448275862,0.004827586206896552,0.012,263872,176582,301415.09433962265
321251,19864,0.009793103448275862,0.004827586206896552,0.015,259756,158755,301415.09433962265
256399,42558,0.009793103448275862,0.005241379310344827,0.006,270733,223605,293119.2660550459
284420,28664,0.009793103448275862,0.005241379310344827,0.009,265041,195580,293119.2660550459
306093,31955,0.009793103448275862,0.005241379310344827,0.012,257804,173907,293119.2660550459
323416,23175,0.009793103448275862,0.005241379310344827,0.015,256166,156589,293119.2660550459
260710,47092,0.009793103448275862,0.005655172413793104,0.006,265658,219294,285267.8571428571
287640,35245,0.009793103448275862,0.005655172413793104,0.009,259965,192361,285267.8571428571
308787,29453,0.009793103448275862,0.005655172413793104,0.012,255893,171216,285267.8571428571
325553,31942,0.009793103448275862,0.005655172413793104,0.015,250922,154449,285267.8571428571
265021,51259,0.009793103448275862,0.006068965517241379,0.006,260832,214983,277826.0869565217
290893,49842,0.009793103448275862,0.006068965517241379,0.009,252946,189113,277826.0869565217
311332,48298,0.009793103448275862,0.006068965517241379,0.012,247596,168670,277826.0869565217
327604,37984,0.009793103448275862,0.006068965517241379,0.015,246720,152399,277826.0869565217
268934,65800,0.009793103448275862,0.006482758620689655,0.006,253822,211069,270762.71186440677
294016,67509,0.009793103448275862,0.006482758620689655,0.009,245109,185984,270762.71186440677
313671,53883,0.009793103448275862,0.006482758620689655,0.012,243434,166334,270762.71186440677
329641,50727,0.009793103448275862,0.006482758620689655,0.015,240387,150365,270762.71186440677
272713,75420,0.009793103448275862,0.006896551724137931,0.006,248194,207291,264049.58677685953
296988,55898,0.009793103448275862,0.006896551724137931,0.009,245335,183020,264049.58677685953
316096,47088,0.009793103448275862,0.006896551724137931,0.012,242842,163907,264049.58677685953
331679,48101,0.009793103448275862,0.006896551724137931,0.015,239082,148330,264049.58677685953
276455,87118,0.009793103448275862,0.007310344827586207,0.006,242267,203546,257661.29032258064
299933,74274,0.009793103448275862,0.007310344827586207,0.009,237641,180067,257661.29032258064
318392,65827,0.009793103448275862,0.007310344827586207,0.012,235021,161613,257661.29032258064
333482,62174,0.009793103448275862,0.007310344827586207,0.015,232521,146521,257661.29032258064
280031,86860,0.009793103448275862,0.007724137931034483,0.006,239062,199974,251574.80314960628
302642,74103,0.009793103448275862,0.007724137931034483,0.009,234966,177362,251574.80314960628
320676,77805,0.009793103448275862,0.007724137931034483,0.012,229102,159325,251574.80314960628
335429,63531,0.009793103448275862,0.007724137931034483,0.015,230045,144580,251574.80314960628
283554,113488,0.009793103448275862,0.008137931034482758,0.006,230275,196452,245769.2307692308
305409,94871,0.009793103448275862,0.008137931034482758,0.009,227047,174597,245769.2307692308
322887,75266,0.009793103448275862,0.008137931034482758,0.012,227659,157119,245769.2307692308
337185,84488,0.009793103448275862,0.008137931034482758,0.015,221480,142820,245769.2307692308
286809,108839,0.009793103448275862,0.008551724137931035,0.006,228072,193195,240225.56390977444
308042,104284,0.009793103448275862,0.008551724137931035,0.009,222066,171964,240225.56390977444
325006,86723,0.009793103448275862,0.008551724137931035,0.012,222112,154995,240225.56390977444
339077,90066,0.009793103448275862,0.008551724137931035,0.015,217832,140926,240225.56390977444
290050,128378,0.009793103448275862,0.00896551724137931,0.006,221316,189955,234926.4705882353
310581,119347,0.009793103448275862,0.00896551724137931,0.009,215898,169425,234926.4705882353
327105,97678,0.009793103448275862,0.00896551724137931,0.012,216949,152901,234926.4705882353
340750,90555,0.009793103448275862,0.00896551724137931,0.015,215892,139250,234926.4705882353
293163,124619,0.009793103448275862,0.009379310344827585,0.006,219124,186839,229856.11510791368
313120,122683,0.009793103448275862,0.009379310344827585,0.009,212670,166880,229856.11510791368
329115,107822,0.009793103448275862,0.009379310344827585,0.012,211979,150886,229856.11510791368
342387,110146,0.009793103448275862,0.009379310344827585,0.015,208033,137619,229856.11510791368
296233,155412,0.009793103448275862,0.009793103448275862,0.006,210185,183769,225000.0
315510,124428,0.009793103448275862,0.009793103448275862,0.009,209983,164491,225000.0
331109,124744,0.009793103448275862,0.009793103448275862,0.012,205280,148896,225000.0
344034,110229,0.009793103448275862,0.009793103448275862,0.015,206317,135972,225000.0
299116,132941,0.009793103448275862,0.010206896551724139,0.006,211703,180890,220344.8275862069
317805,133505,0.009793103448275862,0.010206896551724139,0.009,205615,162198,220344.8275862069
333154,123307,0.009793103448275862,0.010206896551724139,0.012,203783,146849,220344.8275862069
345641,109544,0.009793103448275862,0.010206896551724139,0.015,204847,134365,220344.8275862069
301936,171665,0.009793103448275862,0.010620689655172414,0.006,201874,178067,215878.3783783784
320149,147899,0.009793103448275862,0.010620689655172414,0.009,199887,159860,215878.3783783784
334911,138878,0.009793103448275862,0.010620689655172414,0.012,197751,145093,215878.3783783784
347204,122146,0.009793103448275862,0.010620689655172414,0.015,199395,132802,215878.3783783784
304807,156327,0.009793103448275862,0.011034482758620689,0.006,202280,175200,211589.40397350994
322310,160974,0.009793103448275862,0.011034482758620689,0.009,194784,157696,211589.40397350994
336820,141274,0.009793103448275862,0.011034482758620689,0.012,195297,143190,211589.40397350994
348727,131169,0.009793103448275862,0.011034482758620689,0.015,195088,131281,211589.40397350994
307441,153164,0.009793103448275862,0.011448275862068966,0.006,200186,172566,207467.53246753247
324614,170666,0.009793103448275862,0.011448275862068966,0.009,190497,155390,207467.53246753247
338540,145773,0.009793103448275862,0.011448275862068966,0.012,192253,141468,207467.53246753247
350251,140548,0.009793103448275862,0.011448275862068966,0.015,190766,129757,207467.53246753247
309933,179883,0.009793103448275862,0.01186206896551724,0.006,192933,170073,203503.18471337578
326698,175403,0.009793103448275862,0.01186206896551724,0.009,187331,153309,203503.18471337578
340266,163812,0.009793103448275862,0.01186206896551724,0.012,185839,139739,203503.18471337578
351768,141147,0.009793103448275862,0.01186206896551724,0.015,189127,128242,203503.18471337578
312447,191569,0.009793103448275862,0.012275862068965518,0.006,188487,167558,199687.49999999997
328757,174500,0.009793103448275862,0.012275862068965518,0.009,185763,151246,199687.49999999997
342060,157912,0.009793103448275862,0.012275862068965518,0.012,185613,137942,199687.49999999997
353108,157273,0.009793103448275862,0.012275862068965518,0.015,182964,126900,199687.49999999997
314885,171172,0.009793103448275862,0.012689655172413793,0.006,189883,165121,196012.2699386503
330600,178581,0.009793103448275862,0.012689655172413793,0.009,182881,149402,196012.2699386503
343601,174887,0.009793103448275862,0.012689655172413793,0.012,179563,136407,196012.2699386503
354539,163033,0.009793103448275862,0.012689655172413793,0.015,179887,125467,196012.2699386503
317361,183221,0.009793103448275862,0.01310344827586207,0.006,185580,162646,192469.8795180723
332573,181111,0.009793103448275862,0.01310344827586207,0.009,180535,147432,192469.8795180723
345310,168509,0.009793103448275862,0.01310344827586207,0.012,179636,134699,192469.8795180723
356004,167986,0.009793103448275862,0.01310344827586207,0.015,177123,123999,192469.8795180723
319529,199454,0.009793103448275862,0.013517241379310345,0.006,180489,160478,189053.25443786982
334497,192903,0.009793103448275862,0.013517241379310345,0.009,176010,145506,189053.25443786982
346812,188590,0.009793103448275862,0.013517241379310345,0.012,173041,133190,189053.25443786982
357269,182341,0.009793103448275862,0.013517241379310345,0.015,171629,122740,189053.25443786982
321908,211347,0.009793103448275862,0.01393103448275862,0.006,176653,158099,185755.8139534884
336284,200576,0.009793103448275862,0.01393103448275862,0.009,172771,143721,185755.8139534884
348405,183631,0.009793103448275862,0.01393103448275862,0.012,172677,131604,185755.8139534884
358553,186779,0.009793103448275862,0.01393103448275862,0.015,169132,121450,185755.8139534884
323977,191738,0.009793103448275862,0.014344827586206896,0.006,177846,156030,182571.42857142858
338083,204193,0.009793103448275862,0.014344827586206896,0.009,170353,141923,182571.42857142858
349854,203715,0.009793103448275862,0.014344827586206896,0.012,166257,130154,182571.42857142858
359861,185397,0.009793103448275862,0.014344827586206896,0.015,168170,120142,182571.42857142858
326076,233002,0.009793103448275862,0.014758620689655172,0.006,168919,153930,179494.38202247192
339831,199631,0.009793103448275862,0.014758620689655172,0.009,169582,140172,179494.38202247192
351339,191969,0.009793103448275862,0.014758620689655172,0.012,167822,128667,179494.38202247192
361108,190839,0.009793103448275862,0.014758620689655172,0.015,165361,118901,179494.38202247192
328153,221172,0.009793103448275862,0.015172413793103448,0.006,169131,151855,176519.33701657457
341559,199113,0.009793103448275862,0.015172413793103448,0.009,167969,138449,176519.33701657457
352859,216670,0.009793103448275862,0.015172413793103448,0.012,160208,127151,176519.33701657457
362317,200896,0.009793103448275862,0.015172413793103448,0.015,161373,117691,176519.33701657457
330132,222406,0.009793103448275862,0.015586206896551724,0.006,166976,149874,173641.3043478261
343282,220342,0.009793103448275862,0.015586206896551724,0.009,161985,136727,173641.3043478261
354165,215570,0.009793103448275862,0.015586206896551724,0.012,159117,125839,173641.3043478261
363538,197031,0.009793103448275862,0.015586206896551724,0.015,161225,116468,173641.3043478261
332065,240447,0.009793103448275862,0.016,0.006,162283,147943,170855.614973262
344803,207664,0.009793103448275862,0.016,0.009,163115,135203,170855.614973262
355568,216478,0.009793103448275862,0.016,0.012,157592,124438,170855.614973262
364716,214238,0.009793103448275862,0.016,0.015,155345,115287,170855.614973262
237398,13746,0.010206896551724139,0.004,0.006,293477,242604,323300.9708737864
268766,10595,0.010206896551724139,0.004,0.009,283105,211238,323300.9708737864
293061,12515,0.010206896551724139,0.004,0.012,274768,186939,323300.9708737864
312174,13469,0.010206896551724139,0.004,0.015,268794,167830,323300.9708737864
242418,18965,0.010206896551724139,0.004413793103448276,0.006,287779,237587,314150.9433962264
272537,20476,0.010206896551724139,0.004413793103448276,0.009,276670,207469,314150.9433962264
295953,20681,0.010206896551724139,0.004413793103448276,0.012,269306,184054,314150.9433962264
314631,13389,0.010206896551724139,0.004413793103448276,0.015,266339,165370,314150.9433962264
247022,23787,0.010206896551724139,0.004827586206896552,0.006,282320,232979,305504.58715596335
276134,20687,0.010206896551724139,0.004827586206896552,0.009,273282,203866,305504.58715596335
298694,25423,0.010206896551724139,0.004827586206896552,0.012,264931,181311,305504.58715596335
316829,19583,0.010206896551724139,0.004827586206896552,0.015,261736,163177,305504.58715596335
251492,30430,0.010206896551724139,0.005241379310344827,0.006,276498,228507,297321.4285714286
279574,27110,0.010206896551724139,0.005241379310344827,0.009,268078,200431,297321.4285714286
301422,23274,0.010206896551724139,0.005241379310344827,0.012,262826,178583,297321.4285714286
319019,25456,0.010206896551724139,0.005241379310344827,0.015,257489,160986,297321.4285714286
255767,49765,0.010206896551724139,0.005655172413793104,0.006,268364,224236,289565.2173913043
282858,30850,0.010206896551724139,0.005655172413793104,0.009,263837,197147,289565.2173913043
304094,26465,0.010206896551724139,0.005655172413793104,0.012,259112,175906,289565.2173913043
321224,23485,0.010206896551724139,0.005655172413793104,0.015,255804,158776,289565.2173913043
260102,40041,0.010206896551724139,0.006068965517241379,0.006,266374,219900,282203.3898305085
286168,46355,0.010206896551724139,0.006068965517241379,0.009,256476,193832,282203.3898305085
306781,34074,0.010206896551724139,0.006068965517241379,0.012,254225,173224,282203.3898305085
323396,29607,0.010206896551724139,0.006068965517241379,0.015,251467,156607,282203.3898305085
264114,66569,0.010206896551724139,0.006482758620689655,0.006,256970,215890,275206.611570248
289273,53041,0.010206896551724139,0.006482758620689655,0.009,251696,190727,275206.611570248
309146,43332,0.010206896551724139,0.006482758620689655,0.012,248851,170859,275206.611570248
325451,46622,0.010206896551724139,0.006482758620689655,0.015,243822,154554,275206.611570248
267843,64281,0.010206896551724139,0.006896551724137931,0.006,253885,212156,268548.3870967742
292211,66136,0.010206896551724139,0.006896551724137931,0.009,245385,187792,268548.3870967742
311580,47242,0.010206896551724139,0.006896551724137931,0.012,245238,168426,268548.3870967742
327338,48111,0.010206896551724139,0.006896551724137931,0.015,241179,152665,268548.3870967742
271672,75229,0.010206896551724139,0.007310344827586207,0.006,247979,208328,262204.7244094488
295157,62313,0.010206896551724139,0.007310344827586207,0.009,243568,184844,262204.7244094488
313969,58084,0.010206896551724139,0.007310344827586207,0.012,239692,166038,262204.7244094488
329309,56081,0.010206896551724139,0.007310344827586207,0.015,236579,150700,262204.7244094488
275245,87229,0.010206896551724139,0.007724137931034483,0.006,242280,204760,256153.84615384613
297985,85284,0.010206896551724139,0.007724137931034483,0.009,234918,182019,256153.84615384613
316232,61363,0.010206896551724139,0.007724137931034483,0.012,236395,163769,256153.84615384613
331198,69346,0.010206896551724139,0.007724137931034483,0.015,230347,148802,256153.84615384613
278760,108740,0.010206896551724139,0.008137931034482758,0.006,234682,201247,250375.93984962406
300740,87450,0.010206896551724139,0.008137931034482758,0.009,231740,179261,250375.93984962406
318450,76133,0.010206896551724139,0.008137931034482758,0.012,229874,161556,250375.93984962406
333087,81571,0.010206896551724139,0.008137931034482758,0.015,224646,146922,250375.93984962406
282009,111424,0.010206896551724139,0.008551724137931035,0.006,230916,197994,244852.94117647057
303445,90686,0.010206896551724139,0.008551724137931035,0.009,228342,176557,244852.94117647057
320665,83031,0.010206896551724139,0.008551724137931035,0.012,225712,159336,244852.94117647057
334817,73163,0.010206896551724139,0.008551724137931035,0.015,225341,145189,244852.94117647057
285270,121137,0.010206896551724139,0.00896551724137931,0.006,226054,194734,239568.345323741
306041,104238,0.010206896551724139,0.00896551724137931,0.009,222414,173961,239568.345323741
322821,91073,0.010206896551724139,0.00896551724137931,0.012,221240,157179,239568.345323741
336666,83650,0.010206896551724139,0.00896551724137931,0.015,220149,143341,239568.345323741
288456,133212,0.010206896551724139,0.009379310344827585,0.006,220761,191545,234507.04225352113
308529,121481,0.010206896551724139,0.009379310344827585,0.009,215975,171475,234507.04225352113
324817,106261,0.010206896551724139,0.009379310344827585,0.012,214973,155188,234507.04225352113
338313,98430,0.010206896551724139,0.009379310344827585,0.015,213842,141697,234507.04225352113
291506,127345,0.010206896551724139,0.009793103448275862,0.006,219160,188496,229655.1724137931
311001,119626,0.010206896551724139,0.009793103448275862,0.009,214122,169005,229655.1724137931
326936,109118,0.010206896551724139,0.009793103448275862,0.012,212224,153071,229655.1724137931
339957,105742,0.010206896551724139,0.009793103448275862,0.015,209966,140048,229655.1724137931
294428,148138,0.010206896551724139,0.010206896551724139,0.006,212509,185577,225000.0
313408,127788,0.010206896551724139,0.010206896551724139,0.009,209843,166594,225000.0
328780,124192,0.010206896551724139,0.010206896551724139,0.012,206185,151224,225000.0
341707,120891,0.010206896551724139,0.010206896551724139,0.015,203713,138300,225000.0
297295,166275,0.010206896551724139,0.010620689655172414,0.006,206461,182710,220529.80132450332
315680,142593,0.010206896551724139,0.010620689655172414,0.009,204195,164326,220529.80132450332
330681,132268,0.010206896551724139,0.010620689655172414,0.012,202121,149322,220529.80132450332
343195,122889,0.010206896551724139,0.010620689655172414,0.015,201537,136811,220529.80132450332
300197,153731,0.010206896551724139,0.011034482758620689,0.006,206081,179809,216233.76623376628
318033,146711,0.010206896551724139,0.011034482758620689,0.009,201186,161969,216233.76623376628
332538,134247,0.010206896551724139,0.011034482758620689,0.012,199682,147470,216233.76623376628
344755,116909,0.010206896551724139,0.011034482758620689,0.015,201618,135251,216233.76623376628
302748,150444,0.010206896551724139,0.011448275862068966,0.006,204113,177257,212101.91082802543
320193,157055,0.010206896551724139,0.011448275862068966,0.009,196646,159807,212101.91082802543
334353,149863,0.010206896551724139,0.011448275862068966,0.012,193804,145655,212101.91082802543
346322,131637,0.010206896551724139,0.011448275862068966,0.015,195638,133687,212101.91082802543
305503,174514,0.010206896551724139,0.01186206896551724,0.006,197504,174500,208124.99999999997
322310,160125,0.010206896551724139,0.01186206896551724,0.009,193772,157690,208124.99999999997
336140,147195,0.010206896551724139,0.01186206896551724,0.012,192801,143867,208124.99999999997
347870,133540,0.010206896551724139,0.01186206896551724,0.015,193654,132131,208124.99999999997
307981,171194,0.010206896551724139,0.012275862068965518,0.006,195660,172019,204294.47852760734
324294,154898,0.010206896551724139,0.012275862068965518,0.009,193121,155707,204294.47852760734
337903,152676,0.010206896551724139,0.012275862068965518,0.012,189623,142106,204294.47852760734
349237,140054,0.010206896551724139,0.012275862068965518,0.015,190158,130768,204294.47852760734
310358,193796,0.010206896551724139,0.012689655172413793,0.006,189334,169648,200602.40963855427
326344,155832,0.010206896551724139,0.012689655172413793,0.009,190947,153662,200602.40963855427
339534,158459,0.010206896551724139,0.012689655172413793,0.012,186437,140468,200602.40963855427
350765,158747,0.010206896551724139,0.012689655172413793,0.015,183431,129242,200602.40963855427
312803,176377,0.010206896551724139,0.01310344827586207,0.006,190164,167205,197041.42011834317
328280,169613,0.010206896551724139,0.01310344827586207,0.009,186075,151722,197041.42011834317
341186,173010,0.010206896551724139,0.01310344827586207,0.012,181180,138819,197041.42011834317
352030,158538,0.010206896551724139,0.01310344827586207,0.015,182034,127977,197041.42011834317
315089,189711,0.010206896551724139,0.013517241379310345,0.006,185708,164912,193604.65116279072
330295,197293,0.010206896551724139,0.013517241379310345,0.009,178261,149713,193604.65116279072
342808,177017,0.010206896551724139,0.013517241379310345,0.012,178605,137195,193604.65116279072
353433,174416,0.010206896551724139,0.013517241379310345,0.015,176261,126570,193604.65116279072
317488,193963,0.010206896551724139,0.01393103448275862,0.006,182998,162518,190285.7142857143
332151,202087,0.010206896551724139,0.01393103448275862,0.009,175454,147849,190285.7142857143
344396,181326,0.010206896551724139,0.01393103448275862,0.012,175944,135607,190285.7142857143
354769,176607,0.010206896551724139,0.01393103448275862,0.015,174233,125237,190285.7142857143
319642,193867,0.010206896551724139,0.014344827586206896,0.006,180822,160367,187078.65168539324
333977,198286,0.010206896551724139,0.014344827586206896,0.009,174402,146023,187078.65168539324
345906,194301,0.010206896551724139,0.014344827586206896,0.012,171300,134099,187078.65168539324
356113,175907,0.010206896551724139,0.014344827586206896,0.015,173163,123894,187078.65168539324
321795,211911,0.010206896551724139,0.014758620689655172,0.006,175829,158214,183977.9005524862
335707,208326,0.010206896551724139,0.014758620689655172,0.009,170692,144296,183977.9005524862
347395,186615,0.010206896551724139,0.014758620689655172,0.012,171592,132609,183977.9005524862
357333,189653,0.010206896551724139,0.014758620689655172,0.015,168030,122669,183977.9005524862
323913,205167,0.010206896551724139,0.015172413793103448,0.006,175088,156089,180978.2608695652
