wasted_computation_no_offload,wasted_computation_offload,charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
349688,204558,0.006068965517241379,0.015172413793103448,0.006,126413,100318,128571.42857142857
359644,209605,0.006068965517241379,0.015172413793103448,0.009,124616,90362,128571.42857142857
367761,194002,0.006068965517241379,0.015172413793103448,0.012,128271,82243,128571.42857142857
374579,211917,0.006068965517241379,0.015172413793103448,0.015,122824,75429,128571.42857142857
351265,211365,0.006068965517241379,0.015586206896551724,0.006,123705,98744,126114.64968152867
360854,220200,0.006068965517241379,0.015586206896551724,0.009,120880,89151,126114.64968152867
368911,216236,0.006068965517241379,0.015586206896551724,0.012,121084,81093,126114.64968152867
375443,214123,0.006068965517241379,0.015586206896551724,0.015,121170,74564,126114.64968152867
352765,239133,0.006068965517241379,0.016,0.006,117341,97240,123749.99999999997
362049,213088,0.006068965517241379,0.016,0.009,121284,87958,123749.99999999997
369884,233023,0.006068965517241379,0.016,0.012,115671,80118,123749.99999999997
376329,205822,0.006068965517241379,0.016,0.015,122705,73680,123749.99999999997
272952,14344,0.006482758620689655,0.004,0.006,245924,177053,278289.4736842105
300186,16403,0.006482758620689655,0.004,0.009,239232,149819,278289.4736842105
320277,14899,0.006482758620689655,0.004,0.012,235812,129732,278289.4736842105
335526,18558,0.006482758620689655,0.004,0.015,231659,114474,278289.4736842105
277234,21174,0.006482758620689655,0.004413793103448276,0.006,239615,172769,267721.5189873418
303396,19032,0.006482758620689655,0.004413793103448276,0.009,235030,146611,267721.5189873418
322649,19733,0.006482758620689655,0.004413793103448276,0.012,231314,127355,267721.5189873418
337396,24970,0.006482758620689655,0.004413793103448276,0.015,226942,112612,267721.5189873418
281471,14633,0.006482758620689655,0.004827586206896552,0.006,237071,168535,257926.82926829264
306305,19569,0.006482758620689655,0.004827586206896552,0.009,231495,143698,257926.82926829264
324775,19107,0.006482758620689655,0.004827586206896552,0.012,228846,125230,257926.82926829264
339102,14988,0.006482758620689655,0.004827586206896552,0.015,228312,110907,257926.82926829264
285291,15849,0.006482758620689655,0.005241379310344827,0.006,232608,164713,248823.5294117647
309165,22571,0.006482758620689655,0.005241379310344827,0.009,227360,140842,248823.5294117647
327000,19617,0.006482758620689655,0.005241379310344827,0.012,225993,123008,248823.5294117647
340838,23163,0.006482758620689655,0.005241379310344827,0.015,223086,109171,248823.5294117647
289050,15871,0.006482758620689655,0.005655172413793104,0.006,228602,160954,240340.9090909091
311904,15682,0.006482758620689655,0.005655172413793104,0.009,226297,138100,240340.9090909091
329054,20972,0.006482758620689655,0.005655172413793104,0.012,222931,120948,240340.9090909091
342570,29310,0.006482758620689655,0.005655172413793104,0.015,218745,107436,240340.9090909091
292653,17646,0.006482758620689655,0.006068965517241379,0.006,224333,157350,232417.58241758242
314560,17869,0.006482758620689655,0.006068965517241379,0.009,222585,135445,232417.58241758242
331242,21727,0.006482758620689655,0.006068965517241379,0.012,220134,118762,232417.58241758242
344020,24200,0.006482758620689655,0.006068965517241379,0.015,218425,105984,232417.58241758242
296073,23038,0.006482758620689655,0.006482758620689655,0.006,219324,153931,225000.0
317129,26238,0.006482758620689655,0.006482758620689655,0.009,217200,132873,225000.0
333046,23455,0.006482758620689655,0.006482758620689655,0.012,217162,116961,225000.0
345684,25547,0.006482758620689655,0.006482758620689655,0.015,215836,104324,225000.0
299372,47197,0.006482758620689655,0.006896551724137931,0.006,210066,150632,218041.23711340205
319711,38878,0.006482758620689655,0.006896551724137931,0.009,210743,130294,218041.23711340205
335008,42233,0.006482758620689655,0.006896551724137931,0.012,208783,115000,218041.23711340205
347104,36007,0.006482758620689655,0.006896551724137931,0.015,210189,102902,218041.23711340205
302589,62729,0.006482758620689655,0.007310344827586207,0.006,203124,147411,211500.0
321935,60490,0.006482758620689655,0.007310344827586207,0.009,201884,128069,211500.0
336834,60508,0.006482758620689655,0.007310344827586207,0.012,200692,113171,211500.0
348698,52324,0.006482758620689655,0.007310344827586207,0.015,202663,101311,211500.0
305548,65308,0.006482758620689655,0.007724137931034483,0.006,199330,144456,205339.8058252427
324219,83637,0.006482758620689655,0.007724137931034483,0.009,192824,125784,205339.8058252427
338618,76474,0.006482758620689655,0.007724137931034483,0.012,193467,111389,205339.8058252427
350064,68368,0.006482758620689655,0.007724137931034483,0.015,195343,99941,205339.8058252427
308584,91879,0.006482758620689655,0.008137931034482758,0.006,190183,141422,199528.30188679247
326427,91828,0.006482758620689655,0.008137931034482758,0.009,188101,123578,199528.30188679247
340325,84971,0.006482758620689655,0.008137931034482758,0.012,188760,109679,199528.30188679247
351461,87521,0.006482758620689655,0.008137931034482758,0.015,187059,98546,199528.30188679247
311230,73686,0.006482758620689655,0.008551724137931035,0.006,191374,138775,194036.6972477064
328556,101589,0.006482758620689655,0.008551724137931035,0.009,183152,121451,194036.6972477064
342003,90598,0.006482758620689655,0.008551724137931035,0.012,185096,108004,194036.6972477064
352833,88261,0.006482758620689655,0.008551724137931035,0.015,185070,97167,194036.6972477064
313928,102975,0.006482758620689655,0.00896551724137931,0.006,181971,136080,188839.2857142857
330696,114301,0.006482758620689655,0.00896551724137931,0.009,177416,119304,188839.2857142857
343665,112767,0.006482758620689655,0.00896551724137931,0.012,176400,106341,188839.2857142857
354129,95186,0.006482758620689655,0.00896551724137931,0.015,181081,95874,188839.2857142857
316600,132423,0.006482758620689655,0.009379310344827585,0.006,173004,133407,183913.04347826086
332619,113967,0.006482758620689655,0.009379310344827585,0.009,175312,117389,183913.04347826086
345234,105871,0.006482758620689655,0.009379310344827585,0.012,176649,104773,183913.04347826086
355430,90713,0.006482758620689655,0.009379310344827585,0.015,180961,94577,183913.04347826086
318970,148632,0.006482758620689655,0.009793103448275862,0.006,167037,131036,179237.28813559323
334510,116707,0.006482758620689655,0.009793103448275862,0.009,172517,115495,179237.28813559323
346858,105381,0.006482758620689655,0.009793103448275862,0.012,175004,103151,179237.28813559323
356668,117341,0.006482758620689655,0.009793103448275862,0.015,170670,93335,179237.28813559323
321381,104214,0.006482758620689655,0.010206896551724139,0.006,173906,128621,174793.38842975209
336346,127751,0.006482758620689655,0.010206896551724139,0.009,167539,113656,174793.38842975209
348257,133541,0.006482758620689655,0.010206896551724139,0.012,164864,101750,174793.38842975209
357896,125464,0.006482758620689655,0.010206896551724139,0.015,166562,92109,174793.38842975209
323682,120712,0.006482758620689655,0.010620689655172414,0.006,168043,126319,170564.51612903227
338291,128109,0.006482758620689655,0.010620689655172414,0.009,165500,111718,170564.51612903227
349798,124854,0.006482758620689655,0.010620689655172414,0.012,165746,100209,170564.51612903227
359064,115168,0.006482758620689655,0.010620689655172414,0.015,168382,90943,170564.51612903227
325988,156504,0.006482758620689655,0.011034482758620689,0.006,158381,124013,166535.4330708662
339985,125849,0.006482758620689655,0.011034482758620689,0.009,164124,110024,166535.4330708662
351168,129141,0.006482758620689655,0.011034482758620689,0.012,162876,98841,166535.4330708662
360350,119313,0.006482758620689655,0.011034482758620689,0.015,165602,89656,166535.4330708662
328011,156562,0.006482758620689655,0.011448275862068966,0.006,156190,121996,162692.30769230766
341614,140286,0.006482758620689655,0.011448275862068966,0.009,158654,108391,162692.30769230766
352480,148066,0.006482758620689655,0.011448275862068966,0.012,155819,97528,162692.30769230766
361425,146540,0.006482758620689655,0.011448275862068966,0.015,155632,88584,162692.30769230766
330116,149333,0.006482758620689655,0.01186206896551724,0.006,155507,119892,159022.55639097744
343271,133734,0.006482758620689655,0.01186206896551724,0.009,158479,106737,159022.55639097744
353830,143580,0.006482758620689655,0.01186206896551724,0.012,155585,96178,159022.55639097744
362454,142402,0.006482758620689655,0.01186206896551724,0.015,155584,87551,159022.55639097744
332099,149771,0.006482758620689655,0.012275862068965518,0.006,153291,117904,155514.70588235295
344968,141703,0.006482758620689655,0.012275862068965518,0.009,154689,105035,155514.70588235295
355107,164935,0.006482758620689655,0.012275862068965518,0.012,148038,94898,155514.70588235295
363527,145922,0.006482758620689655,0.012275862068965518,0.015,153178,86480,155514.70588235295
334077,190183,0.006482758620689655,0.012689655172413793,0.006,143498,115931,152158.273381295
346396,148005,0.006482758620689655,0.012689655172413793,0.009,151493,103610,152158.273381295
356369,158359,0.006482758620689655,0.012689655172413793,0.012,148478,93639,152158.273381295
364592,163680,0.006482758620689655,0.012689655172413793,0.015,146491,85414,152158.273381295
335918,163268,0.006482758620689655,0.01310344827586207,0.006,146743,114087,148943.66197183097
347897,156805,0.006482758620689655,0.01310344827586207,0.009,147720,102109,148943.66197183097
357588,160190,0.006482758620689655,0.01310344827586207,0.012,146591,92418,148943.66197183097
365613,161261,0.006482758620689655,0.01310344827586207,0.015,145982,84393,148943.66197183097
337697,180692,0.006482758620689655,0.013517241379310345,0.006,141628,112307,145862.06896551725
349328,177156,0.006482758620689655,0.013517241379310345,0.009,141296,100676,145862.06896551725
358892,163609,0.006482758620689655,0.013517241379310345,0.012,144293,91116,145862.06896551725
366617,190722,0.006482758620689655,0.013517241379310345,0.015,135946,83391,145862.06896551725
339501,187691,0.006482758620689655,0.01393103448275862,0.006,138457,110502,142905.40540540538
350752,179437,0.006482758620689655,0.01393103448275862,0.009,139250,99255,142905.40540540538
359956,171867,0.006482758620689655,0.01393103448275862,0.012,140625,90050,142905.40540540538
367583,170851,0.006482758620689655,0.01393103448275862,0.015,140732,82425,142905.40540540538
341188,194097,0.006482758620689655,0.014344827586206896,0.006,135593,108815,140066.2251655629
352104,177831,0.006482758620689655,0.014344827586206896,0.009,138117,97902,140066.2251655629
361068,193505,0.006482758620689655,0.014344827586206896,0.012,133571,88939,140066.2251655629
368506,182138,0.006482758620689655,0.014344827586206896,0.015,136325,81497,140066.2251655629
342827,181143,0.006482758620689655,0.014758620689655172,0.006,136307,107180,137337.66233766233
353567,181579,0.006482758620689655,0.014758620689655172,0.009,135839,96442,137337.66233766233
362186,181200,0.006482758620689655,0.014758620689655172,0.012,135673,87817,137337.66233766233
369426,182961,0.006482758620689655,0.014758620689655172,0.015,134931,80577,137337.66233766233
344446,185345,0.006482758620689655,0.015172413793103448,0.006,133790,105559,134713.37579617836
354878,201980,0.006482758620689655,0.015172413793103448,0.009,129725,95124,134713.37579617836
363357,197656,0.006482758620689655,0.015172413793103448,0.012,130124,86644,134713.37579617836
370371,185312,0.006482758620689655,0.015172413793103448,0.015,133209,79631,134713.37579617836
346106,197390,0.006482758620689655,0.015586206896551724,0.006,130024,103896,132187.5
356017,207709,0.006482758620689655,0.015586206896551724,0.009,127082,93991,132187.5
364392,187006,0.006482758620689655,0.015586206896551724,0.012,131738,85608,132187.5
371366,193383,0.006482758620689655,0.015586206896551724,0.015,129854,78640,132187.5
347548,215972,0.006482758620689655,0.016,0.006,125259,102457,129754.60122699385
357375,219218,0.006482758620689655,0.016,0.009,123248,92626,129754.60122699385
365457,194389,0.006482758620689655,0.016,0.012,128615,84549,129754.60122699385
372209,197004,0.006482758620689655,0.016,0.015,127725,77792,129754.60122699385
266223,13396,0.006896551724137931,0.004,0.006,249816,183782,284810.12658227846
293932,14512,0.006896551724137931,0.004,0.009,242857,156073,284810.12658227846
314380,16933,0.006896551724137931,0.004,0.012,237633,135625,284810.12658227846
330091,19442,0.006896551724137931,0.004,0.015,233555,119914,284810.12658227846
270703,11205,0.006896551724137931,0.004413793103448276,0.006,245942,179297,274390.243902439
297235,14478,0.006896551724137931,0.004413793103448276,0.009,239453,152771,274390.243902439
316792,18616,0.006896551724137931,0.004413793103448276,0.012,234231,133213,274390.243902439
331977,21270,0.006896551724137931,0.004413793103448276,0.015,230558,118030,274390.243902439
274924,15961,0.006896551724137931,0.004827586206896552,0.006,240419,175076,264705.88235294115
300140,17553,0.006896551724137931,0.004827586206896552,0.009,235139,149865,264705.88235294115
319109,16817,0.006896551724137931,0.004827586206896552,0.012,232148,130896,264705.88235294115
333801,24244,0.006896551724137931,0.004827586206896552,0.015,227170,116206,264705.88235294115
278937,17464,0.006896551724137931,0.005241379310344827,0.006,235933,171069,255681.8181818182
303227,17665,0.006896551724137931,0.005241379310344827,0.009,231867,146774,255681.8181818182
321431,21024,0.006896551724137931,0.005241379310344827,0.012,228102,128578,255681.8181818182
335578,22822,0.006896551724137931,0.005241379310344827,0.015,225444,114427,255681.8181818182
282729,14436,0.006896551724137931,0.005655172413793104,0.006,232692,167271,247252.74725274724
306051,21418,0.006896551724137931,0.005655172413793104,0.009,227644,143955,247252.74725274724
323515,15955,0.006896551724137931,0.005655172413793104,0.012,227112,126492,247252.74725274724
337325,21708,0.006896551724137931,0.005655172413793104,0.015,223626,112683,247252.74725274724
286274,10692,0.006896551724137931,0.006068965517241379,0.006,229725,163731,239361.70212765958
308629,16689,0.006896551724137931,0.006068965517241379,0.009,225948,141373,239361.70212765958
325694,17735,0.006896551724137931,0.006068965517241379,0.012,224043,124315,239361.70212765958
338965,20901,0.006896551724137931,0.006068965517241379,0.015,221781,111042,239361.70212765958
289743,20873,0.006896551724137931,0.006482758620689655,0.006,223581,160261,231958.76288659792
311303,18515,0.006896551724137931,0.006482758620689655,0.009,222418,138705,231958.76288659792
327652,24638,0.006896551724137931,0.006482758620689655,0.012,219354,122350,231958.76288659792
340568,21422,0.006896551724137931,0.006482758620689655,0.015,219475,109435,231958.76288659792
293105,26653,0.006896551724137931,0.006896551724137931,0.006,218680,156901,225000.0
313896,29184,0.006896551724137931,0.006896551724137931,0.009,216551,136110,225000.0
329612,23118,0.006896551724137931,0.006896551724137931,0.012,217483,120390,225000.0
342150,27137,0.006896551724137931,0.006896551724137931,0.015,215452,107853,225000.0
296465,35813,0.006896551724137931,0.007310344827586207,0.006,213138,153541,218446.60194174756
316164,45804,0.006896551724137931,0.007310344827586207,0.009,209153,133840,218446.60194174756
331606,48933,0.006896551724137931,0.007310344827586207,0.012,207001,118394,218446.60194174756
343778,45678,0.006896551724137931,0.007310344827586207,0.015,207195,106231,218446.60194174756
299411,61587,0.006896551724137931,0.007724137931034483,0.006,204037,150594,212264.1509433962
318662,51637,0.006896551724137931,0.007724137931034483,0.009,204968,131344,212264.1509433962
333468,54941,0.006896551724137931,0.007724137931034483,0.012,202931,116534,212264.1509433962
345176,61537,0.006896551724137931,0.007724137931034483,0.015,199943,104832,212264.1509433962
302445,59445,0.006896551724137931,0.008137931034482758,0.006,201385,147555,206422.01834862385
320801,76603,0.006896551724137931,0.008137931034482758,0.009,195487,129203,206422.01834862385
335155,67492,0.006896551724137931,0.008137931034482758,0.012,196913,114846,206422.01834862385
346638,70056,0.006896551724137931,0.008137931034482758,0.015,195282,103371,206422.01834862385
305217,96718,0.006896551724137931,0.008551724137931035,0.006,190166,144788,200892.85714285713
323078,86022,0.006896551724137931,0.008551724137931035,0.009,190518,126931,200892.85714285713
336876,79676,0.006896551724137931,0.008551724137931035,0.012,191127,113132,200892.85714285713
347994,68890,0.006896551724137931,0.008551724137931035,0.015,193873,102013,200892.85714285713
307967,101334,0.006896551724137931,0.00896551724137931,0.006,186349,142035,195652.17391304346
325071,78609,0.006896551724137931,0.00896551724137931,0.009,190230,124931,195652.17391304346
338621,88068,0.006896551724137931,0.00896551724137931,0.012,186626,111388,195652.17391304346
349390,85522,0.006896551724137931,0.00896551724137931,0.015,186681,100616,195652.17391304346
310595,116813,0.006896551724137931,0.009379310344827585,0.006,180323,139409,190677.9661016949
327216,98723,0.006896551724137931,0.009379310344827585,0.009,182599,122793,190677.9661016949
340147,101050,0.006896551724137931,0.009379310344827585,0.012,180869,109858,190677.9661016949
350737,95341,0.006896551724137931,0.009379310344827585,0.015,181842,99269,190677.9661016949
313149,130980,0.006896551724137931,0.009793103448275862,0.006,174878,136856,185950.4132231405
329209,86542,0.006896551724137931,0.009793103448275862,0.009,183662,120800,185950.4132231405
341818,97644,0.006896551724137931,0.009793103448275862,0.012,180033,108191,185950.4132231405
352019,94817,0.006896551724137931,0.009793103448275862,0.015,180376,97986,185950.4132231405
315733,123444,0.006896551724137931,0.010206896551724139,0.006,173806,134270,181451.6129032258
331044,110411,0.006896551724137931,0.010206896551724139,0.009,175310,118962,181451.6129032258
343308,123942,0.006896551724137931,0.010206896551724139,0.012,170497,106697,181451.6129032258
353319,98347,0.006896551724137931,0.010206896551724139,0.015,177680,96681,181451.6129032258
318072,126958,0.006896551724137931,0.010620689655172414,0.006,170682,131929,177165.35433070868
332895,129950,0.006896551724137931,0.010620689655172414,0.009,168311,117110,177165.35433070868
344835,116345,0.006896551724137931,0.010620689655172414,0.012,171063,105165,177165.35433070868
354574,125702,0.006896551724137931,0.010620689655172414,0.015,167482,95435,177165.35433070868
320242,112263,0.006896551724137931,0.011034482758620689,0.006,171322,129763,173076.92307692312
334712,131458,0.006896551724137931,0.011034482758620689,0.009,165987,115291,173076.92307692312
346366,115636,0.006896551724137931,0.011034482758620689,0.012,169533,103642,173076.92307692312
355707,115934,0.006896551724137931,0.011034482758620689,0.015,169144,94298,173076.92307692312
322446,118641,0.006896551724137931,0.011448275862068966,0.006,167697,127558,169172.93233082705
336416,129843,0.006896551724137931,0.011448275862068966,0.009,164542,113586,169172.93233082705
347786,121865,0.006896551724137931,0.011448275862068966,0.012,166109,102222,169172.93233082705
356865,125354,0.006896551724137931,0.011448275862068966,0.015,164725,93142,169172.93233082705
324710,135089,0.006896551724137931,0.01186206896551724,0.006,162210,125296,165441.17647058822
338138,127966,0.006896551724137931,0.01186206896551724,0.009,163126,111867,165441.17647058822
349120,133698,0.006896551724137931,0.01186206896551724,0.012,161200,100880,165441.17647058822
358001,134217,0.006896551724137931,0.01186206896551724,0.015,160590,92006,165441.17647058822
326645,178953,0.006896551724137931,0.012275862068965518,0.006,151611,123359,161870.5035971223
339884,151137,0.006896551724137931,0.012275862068965518,0.009,155710,110125,161870.5035971223
350412,137427,0.006896551724137931,0.012275862068965518,0.012,158606,99596,161870.5035971223
359095,136678,0.006896551724137931,0.012275862068965518,0.015,158541,90910,161870.5035971223
328681,139577,0.006896551724137931,0.012689655172413793,0.006,157163,121319,158450.70422535215
341376,159740,0.006896551724137931,0.012689655172413793,0.009,151926,108631,158450.70422535215
351718,138017,0.006896551724137931,0.012689655172413793,0.012,156938,98282,158450.70422535215
360208,137427,0.006896551724137931,0.012689655172413793,0.015,157009,89799,158450.70422535215
330677,190115,0.006896551724137931,0.01310344827586207,0.006,145577,119331,155172.41379310345
342917,141486,0.006896551724137931,0.01310344827586207,0.009,154602,107090,155172.41379310345
353006,159207,0.006896551724137931,0.01310344827586207,0.012,149678,96996,155172.41379310345
361244,155516,0.006896551724137931,0.01310344827586207,0.015,150257,88761,155172.41379310345
332468,169952,0.006896551724137931,0.013517241379310345,0.006,147462,117540,152027.027027027
344432,158409,0.006896551724137931,0.013517241379310345,0.009,148983,105571,152027.027027027
354196,149922,0.006896551724137931,0.013517241379310345,0.012,150779,95811,152027.027027027
362312,172688,0.006896551724137931,0.013517241379310345,0.015,143844,87695,152027.027027027
334278,160419,0.006896551724137931,0.01393103448275862,0.006,147377,115730,149006.6225165563
345898,164372,0.006896551724137931,0.01393103448275862,0.009,145990,104107,149006.6225165563
355417,159681,0.006896551724137931,0.01393103448275862,0.012,146763,94586,149006.6225165563
363338,157926,0.006896551724137931,0.01393103448275862,0.015,147072,86667,149006.6225165563
336114,171316,0.006896551724137931,0.014344827586206896,0.006,143517,113895,146103.8961038961
347324,161573,0.006896551724137931,0.014344827586206896,0.009,145160,102682,146103.8961038961
356697,160045,0.006896551724137931,0.014344827586206896,0.012,145388,93311,146103.8961038961
364289,163722,0.006896551724137931,0.014344827586206896,0.015,144153,85717,146103.8961038961
337754,183473,0.006896551724137931,0.014758620689655172,0.006,139634,112246,143312.10191082803
348726,169286,0.006896551724137931,0.014758620689655172,0.009,141894,101282,143312.10191082803
357832,169693,0.006896551724137931,0.014758620689655172,0.012,141494,92177,143312.10191082803
365276,174286,0.006896551724137931,0.014758620689655172,0.015,139986,84727,143312.10191082803
339372,187022,0.006896551724137931,0.015172413793103448,0.006,137324,110633,140625.0
350036,193935,0.006896551724137931,0.015172413793103448,0.009,134873,99971,140625.0
358861,173763,0.006896551724137931,0.015172413793103448,0.012,139253,91147,140625.0
366235,180947,0.006896551724137931,0.015172413793103448,0.015,136996,83773,140625.0
340974,197536,0.006896551724137931,0.015586206896551724,0.006,133877,109032,138036.80981595092
351375,208709,0.006896551724137931,0.015586206896551724,0.009,130145,98633,138036.80981595092
360050,183887,0.006896551724137931,0.015586206896551724,0.012,135349,89959,138036.80981595092
367212,183460,0.006896551724137931,0.015586206896551724,0.015,135142,82788,138036.80981595092
342614,202584,0.006896551724137931,0.016,0.006,131426,107395,135542.16867469877
352643,181396,0.006896551724137931,0.016,0.009,134991,97364,135542.16867469877
361041,185043,0.006896551724137931,0.016,0.012,133873,88968,135542.16867469877
368113,180715,0.006896551724137931,0.016,0.015,134961,81887,135542.16867469877
259871,7486,0.007310344827586207,0.004,0.006,254864,190130,290853.65853658534
287927,12150,0.007310344827586207,0.004,0.009,246497,162077,290853.65853658534
308831,16182,0.007310344827586207,0.004,0.012,240335,141171,290853.65853658534
324926,19022,0.007310344827586207,0.004,0.015,235825,125082,290853.65853658534
264408,11146,0.007310344827586207,0.004413793103448276,0.006,249432,185592,280588.23529411765
291197,14741,0.007310344827586207,0.004413793103448276,0.009,242252,158808,280588.23529411765
311273,16737,0.007310344827586207,0.004413793103448276,0.012,237373,138729,280588.23529411765
326841,20976,0.007310344827586207,0.004413793103448276,0.015,232795,123166,280588.23529411765
268662,12941,0.007310344827586207,0.004827586206896552,0.006,244780,181339,271022.72727272724
294272,16722,0.007310344827586207,0.004827586206896552,0.009,238339,155730,271022.72727272724
313615,16724,0.007310344827586207,0.004827586206896552,0.012,234702,136391,271022.72727272724
328754,11164,0.007310344827586207,0.004827586206896552,0.015,233970,121254,271022.72727272724
272708,14125,0.007310344827586207,0.005241379310344827,0.006,240324,177292,262087.91208791215
297360,16902,0.007310344827586207,0.005241379310344827,0.009,235054,152640,262087.91208791215
315938,18803,0.007310344827586207,0.005241379310344827,0.012,231351,134067,262087.91208791215
330663,23468,0.007310344827586207,0.005241379310344827,0.015,227379,119343,262087.91208791215
276442,16037,0.007310344827586207,0.005655172413793104,0.006,235894,173561,253723.40425531915
300213,17954,0.007310344827586207,0.005655172413793104,0.009,231583,149787,253723.40425531915
318155,23058,0.007310344827586207,0.005655172413793104,0.012,227332,131847,253723.40425531915
332277,23230,0.007310344827586207,0.005655172413793104,0.015,225275,117729,253723.40425531915
280146,14496,0.007310344827586207,0.006068965517241379,0.006,232405,169858,245876.28865979382
303067,19128,0.007310344827586207,0.006068965517241379,0.009,228192,146937,245876.28865979382
320434,19397,0.007310344827586207,0.006068965517241379,0.012,225990,129572,245876.28865979382
334020,15739,0.007310344827586207,0.006068965517241379,0.015,225684,115984,245876.28865979382
283816,18796,0.007310344827586207,0.006482758620689655,0.006,227694,166190,238500.00000000003
305616,14517,0.007310344827586207,0.006482758620689655,0.009,226474,144386,238500.00000000003
322496,18753,0.007310344827586207,0.006482758620689655,0.012,223720,127511,238500.00000000003
335687,17764,0.007310344827586207,0.006482758620689655,0.015,222857,114318,238500.00000000003
287125,19811,0.007310344827586207,0.006896551724137931,0.006,223867,162880,231553.39805825244
308283,18615,0.007310344827586207,0.006896551724137931,0.009,222443,141718,231553.39805825244
324381,19462,0.007310344827586207,0.006896551724137931,0.012,221109,125625,231553.39805825244
337408,22791,0.007310344827586207,0.006896551724137931,0.015,219123,112600,231553.39805825244
290528,24174,0.007310344827586207,0.007310344827586207,0.006,219391,159477,224999.99999999997
310767,32720,0.007310344827586207,0.007310344827586207,0.009,215798,139239,224999.99999999997
326348,24251,0.007310344827586207,0.007310344827586207,0.012,217183,123659,224999.99999999997
338879,24604,0.007310344827586207,0.007310344827586207,0.015,216499,111127,224999.99999999997
293596,35090,0.007310344827586207,0.007724137931034483,0.006,213655,156411,218807.33944954126
313081,39903,0.007310344827586207,0.007724137931034483,0.009,211161,136927,218807.33944954126
328254,47031,0.007310344827586207,0.007724137931034483,0.012,208012,121751,218807.33944954126
340411,41384,0.007310344827586207,0.007724137931034483,0.015,208897,109594,218807.33944954126
296674,59631,0.007310344827586207,0.008137931034482758,0.006,205081,153330,212946.42857142855
315346,58548,0.007310344827586207,0.008137931034482758,0.009,203548,134660,212946.42857142855
330092,59888,0.007310344827586207,0.008137931034482758,0.012,201868,119913,212946.42857142855
341992,53098,0.007310344827586207,0.008137931034482758,0.015,203205,108016,212946.42857142855
299536,71256,0.007310344827586207,0.008551724137931035,0.006,199529,150464,207391.3043478261
317630,81803,0.007310344827586207,0.008551724137931035,0.009,194849,132377,207391.3043478261
331868,70742,0.007310344827586207,0.008551724137931035,0.012,196539,118137,207391.3043478261
343321,61931,0.007310344827586207,0.008551724137931035,0.015,198467,106686,207391.3043478261
302238,81310,0.007310344827586207,0.00896551724137931,0.006,194477,147765,202118.6440677966
319773,90177,0.007310344827586207,0.00896551724137931,0.009,190266,130229,202118.6440677966
333571,82694,0.007310344827586207,0.00896551724137931,0.012,190948,116433,202118.6440677966
344761,75257,0.007310344827586207,0.00896551724137931,0.015,192363,105244,202118.6440677966
305059,106794,0.007310344827586207,0.009379310344827585,0.006,186336,144947,197107.43801652893
321876,86257,0.007310344827586207,0.009379310344827585,0.009,189081,128126,197107.43801652893
335370,98244,0.007310344827586207,0.009379310344827585,0.012,184391,114639,197107.43801652893
346130,91322,0.007310344827586207,0.009379310344827585,0.015,185525,103872,197107.43801652893
307633,122232,0.007310344827586207,0.009793103448275862,0.006,180466,142375,192338.70967741933
323982,91753,0.007310344827586207,0.009793103448275862,0.009,185466,126027,192338.70967741933
336909,96631,0.007310344827586207,0.009793103448275862,0.012,183010,113096,192338.70967741933
347488,87371,0.007310344827586207,0.009793103448275862,0.015,185173,102520,192338.70967741933
310039,112886,0.007310344827586207,0.010206896551724139,0.006,179833,139966,187795.2755905512
325974,103604,0.007310344827586207,0.010206896551724139,0.009,180324,124026,187795.2755905512
338462,115513,0.007310344827586207,0.010206896551724139,0.012,175756,111544,187795.2755905512
348784,91098,0.007310344827586207,0.010206896551724139,0.015,182334,101224,187795.2755905512
312472,128875,0.007310344827586207,0.010620689655172414,0.006,174297,137535,183461.53846153847
327802,109185,0.007310344827586207,0.010620689655172414,0.009,176782,122200,183461.53846153847
340001,103511,0.007310344827586207,0.010620689655172414,0.012,177451,110003,183461.53846153847
350103,118816,0.007310344827586207,0.010620689655172414,0.015,172074,99897,183461.53846153847
314808,130033,0.007310344827586207,0.011034482758620689,0.006,171498,135199,179323.3082706767
329678,114813,0.007310344827586207,0.011034482758620689,0.009,173334,120330,179323.3082706767
341568,110393,0.007310344827586207,0.011034482758620689,0.012,173766,108441,179323.3082706767
351403,121946,0.007310344827586207,0.011034482758620689,0.015,169654,98602,179323.3082706767
317063,108875,0.007310344827586207,0.011448275862068966,0.006,173386,132942,175367.64705882352
331426,143228,0.007310344827586207,0.011448275862068966,0.009,164542,118579,175367.64705882352
343105,118055,0.007310344827586207,0.011448275862068966,0.012,169890,106902,175367.64705882352
352508,117817,0.007310344827586207,0.011448275862068966,0.015,169501,97500,175367.64705882352
319365,133921,0.007310344827586207,0.01186206896551724,0.006,166276,130641,171582.73381294962
333284,125332,0.007310344827586207,0.01186206896551724,0.009,166946,116719,171582.73381294962
344534,132759,0.007310344827586207,0.01186206896551724,0.012,164184,105472,171582.73381294962
353752,115817,0.007310344827586207,0.01186206896551724,0.015,168623,96257,171582.73381294962
321358,140534,0.007310344827586207,0.012275862068965518,0.006,162822,128646,167957.74647887322
334860,120886,0.007310344827586207,0.012275862068965518,0.009,166189,115145,167957.74647887322
345852,151092,0.007310344827586207,0.012275862068965518,0.012,157587,104157,167957.74647887322
354934,132598,0.007310344827586207,0.012275862068965518,0.015,162146,95073,167957.74647887322
