charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
0.005529411764705882,0.007176470588235294,0.001,126832,121088,130555.55555555553
0.005529411764705882,0.007176470588235294,0.002,122607,112767,130555.55555555553
0.005529411764705882,0.007176470588235294,0.0029999999999999996,119688,105695,130555.55555555553
0.005529411764705882,0.007176470588235294,0.003999999999999999,117643,99351,130555.55555555553
0.005529411764705882,0.007176470588235294,0.004999999999999999,116819,93787,130555.55555555553
0.005529411764705882,0.007176470588235294,0.005999999999999999,115491,88727,130555.55555555553
0.005529411764705882,0.007176470588235294,0.006999999999999998,117316,84221,130555.55555555553
0.005529411764705882,0.007176470588235294,0.007999999999999998,114819,80133,130555.55555555553
0.005529411764705882,0.007176470588235294,0.008999999999999998,114175,76391,130555.55555555553
0.005529411764705882,0.007176470588235294,0.009999999999999998,114867,72986,130555.55555555553
0.005529411764705882,0.007176470588235294,0.011,113986,70066,130555.55555555553
0.005529411764705882,0.007176470588235294,0.011999999999999997,112401,67222,130555.55555555553
0.005529411764705882,0.007176470588235294,0.012999999999999998,111351,64605,130555.55555555553
0.005529411764705882,0.007176470588235294,0.013999999999999999,113540,62198,130555.55555555553
0.005529411764705882,0.007176470588235294,0.015,113277,59937,130555.55555555553
0.005529411764705882,0.0075882352941176465,0.001,124146,117567,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.002,120025,109700,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.0029999999999999996,116710,102894,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.003999999999999999,115650,97026,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.004999999999999999,112786,91522,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.005999999999999999,112338,86865,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.006999999999999998,110812,82547,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.007999999999999998,110836,78668,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.008999999999999998,112744,74926,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.009999999999999998,107574,71758,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.011,110427,68868,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.011999999999999997,111806,66059,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.012999999999999998,111706,63616,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.013999999999999999,110739,61250,126457.39910313899
0.005529411764705882,0.0075882352941176465,0.015,108372,59060,126457.39910313899
0.005529411764705882,0.008,0.001,119493,114309,122608.69565217389
0.005529411764705882,0.008,0.002,115144,106964,122608.69565217389
0.005529411764705882,0.008,0.0029999999999999996,112481,100305,122608.69565217389
0.005529411764705882,0.008,0.003999999999999999,110552,94645,122608.69565217389
0.005529411764705882,0.008,0.004999999999999999,110954,89658,122608.69565217389
0.005529411764705882,0.008,0.005999999999999999,109253,85027,122608.69565217389
0.005529411764705882,0.008,0.006999999999999998,107145,80899,122608.69565217389
0.005529411764705882,0.008,0.007999999999999998,107888,77141,122608.69565217389
0.005529411764705882,0.008,0.008999999999999998,107243,73733,122608.69565217389
0.005529411764705882,0.008,0.009999999999999998,104577,70625,122608.69565217389
0.005529411764705882,0.008,0.011,110186,67559,122608.69565217389
0.005529411764705882,0.008,0.011999999999999997,109721,65095,122608.69565217389
0.005529411764705882,0.008,0.012999999999999998,105134,62596,122608.69565217389
0.005529411764705882,0.008,0.013999999999999999,107696,60315,122608.69565217389
0.005529411764705882,0.008,0.015,107352,58080,122608.69565217389
0.005529411764705882,0.008411764705882351,0.001,116026,111052,118987.34177215189
0.005529411764705882,0.008411764705882351,0.002,112622,104061,118987.34177215189
0.005529411764705882,0.008411764705882351,0.0029999999999999996,109807,97964,118987.34177215189
0.005529411764705882,0.008411764705882351,0.003999999999999999,108894,92570,118987.34177215189
0.005529411764705882,0.008411764705882351,0.004999999999999999,107291,87509,118987.34177215189
0.005529411764705882,0.008411764705882351,0.005999999999999999,106904,83214,118987.34177215189
0.005529411764705882,0.008411764705882351,0.006999999999999998,104926,79303,118987.34177215189
0.005529411764705882,0.008411764705882351,0.007999999999999998,104264,75598,118987.34177215189
0.005529411764705882,0.008411764705882351,0.008999999999999998,105999,72372,118987.34177215189
0.005529411764705882,0.008411764705882351,0.009999999999999998,105037,69236,118987.34177215189
0.005529411764705882,0.008411764705882351,0.011,102768,66584,118987.34177215189
0.005529411764705882,0.008411764705882351,0.011999999999999997,105942,63944,118987.34177215189
0.005529411764705882,0.008411764705882351,0.012999999999999998,106233,61634,118987.34177215189
0.005529411764705882,0.008411764705882351,0.013999999999999999,101041,59440,118987.34177215189
0.005529411764705882,0.008411764705882351,0.015,104008,57283,118987.34177215189
0.005529411764705882,0.008823529411764706,0.001,113712,108138,115573.77049180325
0.005529411764705882,0.008823529411764706,0.002,108713,101562,115573.77049180325
0.005529411764705882,0.008823529411764706,0.0029999999999999996,107225,95568,115573.77049180325
0.005529411764705882,0.008823529411764706,0.003999999999999999,106580,90319,115573.77049180325
0.005529411764705882,0.008823529411764706,0.004999999999999999,105478,85808,115573.77049180325
0.005529411764705882,0.008823529411764706,0.005999999999999999,103114,81440,115573.77049180325
0.005529411764705882,0.008823529411764706,0.006999999999999998,102065,77799,115573.77049180325
0.005529411764705882,0.008823529411764706,0.007999999999999998,101106,74289,115573.77049180325
0.005529411764705882,0.008823529411764706,0.008999999999999998,102854,70967,115573.77049180325
0.005529411764705882,0.008823529411764706,0.009999999999999998,103237,68193,115573.77049180325
0.005529411764705882,0.008823529411764706,0.011,103830,65368,115573.77049180325
0.005529411764705882,0.008823529411764706,0.011999999999999997,101658,63010,115573.77049180325
0.005529411764705882,0.008823529411764706,0.012999999999999998,101291,60733,115573.77049180325
0.005529411764705882,0.008823529411764706,0.013999999999999999,101385,58573,115573.77049180325
0.005529411764705882,0.008823529411764706,0.015,102851,56456,115573.77049180325
0.005529411764705882,0.009235294117647057,0.001,110780,105201,112350.59760956177
0.005529411764705882,0.009235294117647057,0.002,107208,99070,112350.59760956177
0.005529411764705882,0.009235294117647057,0.0029999999999999996,103682,93449,112350.59760956177
0.005529411764705882,0.009235294117647057,0.003999999999999999,101520,88503,112350.59760956177
0.005529411764705882,0.009235294117647057,0.004999999999999999,100944,84023,112350.59760956177
0.005529411764705882,0.009235294117647057,0.005999999999999999,100552,79859,112350.59760956177
0.005529411764705882,0.009235294117647057,0.006999999999999998,99610,76218,112350.59760956177
0.005529411764705882,0.009235294117647057,0.007999999999999998,99354,72922,112350.59760956177
0.005529411764705882,0.009235294117647057,0.008999999999999998,100768,69870,112350.59760956177
0.005529411764705882,0.009235294117647057,0.009999999999999998,99645,66967,112350.59760956177
0.005529411764705882,0.009235294117647057,0.011,98132,64448,112350.59760956177
0.005529411764705882,0.009235294117647057,0.011999999999999997,98076,62058,112350.59760956177
0.005529411764705882,0.009235294117647057,0.012999999999999998,101383,59850,112350.59760956177
0.005529411764705882,0.009235294117647057,0.013999999999999999,99443,57740,112350.59760956177
0.005529411764705882,0.009235294117647057,0.015,97341,55707,112350.59760956177
0.005529411764705882,0.009647058823529411,0.001,107442,102639,109302.32558139536
0.005529411764705882,0.009647058823529411,0.002,104621,96684,109302.32558139536
0.005529411764705882,0.009647058823529411,0.0029999999999999996,102904,91372,109302.32558139536
0.005529411764705882,0.009647058823529411,0.003999999999999999,98736,86591,109302.32558139536
0.005529411764705882,0.009647058823529411,0.004999999999999999,99220,82308,109302.32558139536
0.005529411764705882,0.009647058823529411,0.005999999999999999,97513,78372,109302.32558139536
0.005529411764705882,0.009647058823529411,0.006999999999999998,98583,74852,109302.32558139536
0.005529411764705882,0.009647058823529411,0.007999999999999998,96649,71551,109302.32558139536
0.005529411764705882,0.009647058823529411,0.008999999999999998,95054,68688,109302.32558139536
0.005529411764705882,0.009647058823529411,0.009999999999999998,96291,65957,109302.32558139536
0.005529411764705882,0.009647058823529411,0.011,96770,63380,109302.32558139536
0.005529411764705882,0.009647058823529411,0.011999999999999997,96290,60970,109302.32558139536
0.005529411764705882,0.009647058823529411,0.012999999999999998,97155,58967,109302.32558139536
0.005529411764705882,0.009647058823529411,0.013999999999999999,94180,56954,109302.32558139536
0.005529411764705882,0.009647058823529411,0.015,97135,55024,109302.32558139536
0.005529411764705882,0.010058823529411762,0.001,105384,100124,106415.09433962265
0.005529411764705882,0.010058823529411762,0.002,101686,94412,106415.09433962265
0.005529411764705882,0.010058823529411762,0.0029999999999999996,100166,89350,106415.09433962265
0.005529411764705882,0.010058823529411762,0.003999999999999999,96774,84622,106415.09433962265
0.005529411764705882,0.010058823529411762,0.004999999999999999,96086,80505,106415.09433962265
0.005529411764705882,0.010058823529411762,0.005999999999999999,94681,76772,106415.09433962265
0.005529411764705882,0.010058823529411762,0.006999999999999998,94985,73551,106415.09433962265
0.005529411764705882,0.010058823529411762,0.007999999999999998,95282,70326,106415.09433962265
0.005529411764705882,0.010058823529411762,0.008999999999999998,93832,67489,106415.09433962265
0.005529411764705882,0.010058823529411762,0.009999999999999998,91937,64876,106415.09433962265
0.005529411764705882,0.010058823529411762,0.011,92547,62396,106415.09433962265
0.005529411764705882,0.010058823529411762,0.011999999999999997,93276,60207,106415.09433962265
0.005529411764705882,0.010058823529411762,0.012999999999999998,93144,58040,106415.09433962265
0.005529411764705882,0.010058823529411762,0.013999999999999999,90750,56123,106415.09433962265
0.005529411764705882,0.010058823529411762,0.015,93124,54298,106415.09433962265
0.005529411764705882,0.010470588235294117,0.001,102456,97687,103676.4705882353
0.005529411764705882,0.010470588235294117,0.002,99565,92271,103676.4705882353
0.005529411764705882,0.010470588235294117,0.0029999999999999996,97491,87404,103676.4705882353
0.005529411764705882,0.010470588235294117,0.003999999999999999,95388,82908,103676.4705882353
0.005529411764705882,0.010470588235294117,0.004999999999999999,95166,79109,103676.4705882353
0.005529411764705882,0.010470588235294117,0.005999999999999999,94412,75482,103676.4705882353
0.005529411764705882,0.010470588235294117,0.006999999999999998,92781,72199,103676.4705882353
0.005529411764705882,0.010470588235294117,0.007999999999999998,92494,69098,103676.4705882353
0.005529411764705882,0.010470588235294117,0.008999999999999998,90513,66456,103676.4705882353
0.005529411764705882,0.010470588235294117,0.009999999999999998,90748,63750,103676.4705882353
0.005529411764705882,0.010470588235294117,0.011,89661,61387,103676.4705882353
0.005529411764705882,0.010470588235294117,0.011999999999999997,90834,59313,103676.4705882353
0.005529411764705882,0.010470588235294117,0.012999999999999998,90238,57175,103676.4705882353
0.005529411764705882,0.010470588235294117,0.013999999999999999,90470,55360,103676.4705882353
0.005529411764705882,0.010470588235294117,0.015,90503,53600,103676.4705882353
0.005529411764705882,0.010882352941176471,0.001,99807,95382,101075.2688172043
0.005529411764705882,0.010882352941176471,0.002,97861,90234,101075.2688172043
0.005529411764705882,0.010882352941176471,0.0029999999999999996,95105,85548,101075.2688172043
0.005529411764705882,0.010882352941176471,0.003999999999999999,92417,81211,101075.2688172043
0.005529411764705882,0.010882352941176471,0.004999999999999999,92146,77557,101075.2688172043
0.005529411764705882,0.010882352941176471,0.005999999999999999,90942,74092,101075.2688172043
0.005529411764705882,0.010882352941176471,0.006999999999999998,91553,70929,101075.2688172043
0.005529411764705882,0.010882352941176471,0.007999999999999998,90020,68020,101075.2688172043
0.005529411764705882,0.010882352941176471,0.008999999999999998,90330,65352,101075.2688172043
0.005529411764705882,0.010882352941176471,0.009999999999999998,89184,62922,101075.2688172043
0.005529411764705882,0.010882352941176471,0.011,88997,60584,101075.2688172043
0.005529411764705882,0.010882352941176471,0.011999999999999997,89765,58464,101075.2688172043
0.005529411764705882,0.010882352941176471,0.012999999999999998,87309,56331,101075.2688172043
0.005529411764705882,0.010882352941176471,0.013999999999999999,89574,54624,101075.2688172043
0.005529411764705882,0.010882352941176471,0.015,88089,52874,101075.2688172043
0.005529411764705882,0.011294117647058823,0.001,97536,93010,98601.39860139859
0.005529411764705882,0.011294117647058823,0.002,96024,88255,98601.39860139859
0.005529411764705882,0.011294117647058823,0.0029999999999999996,92291,83778,98601.39860139859
0.005529411764705882,0.011294117647058823,0.003999999999999999,91578,79619,98601.39860139859
0.005529411764705882,0.011294117647058823,0.004999999999999999,89885,76098,98601.39860139859
0.005529411764705882,0.011294117647058823,0.005999999999999999,90020,72760,98601.39860139859
0.005529411764705882,0.011294117647058823,0.006999999999999998,90284,69565,98601.39860139859
0.005529411764705882,0.011294117647058823,0.007999999999999998,89207,66788,98601.39860139859
0.005529411764705882,0.011294117647058823,0.008999999999999998,85664,64352,98601.39860139859
0.005529411764705882,0.011294117647058823,0.009999999999999998,86569,61774,98601.39860139859
0.005529411764705882,0.011294117647058823,0.011,88742,59563,98601.39860139859
0.005529411764705882,0.011294117647058823,0.011999999999999997,88136,57608,98601.39860139859
0.005529411764705882,0.011294117647058823,0.012999999999999998,86002,55691,98601.39860139859
0.005529411764705882,0.011294117647058823,0.013999999999999999,87191,53858,98601.39860139859
0.005529411764705882,0.011294117647058823,0.015,87989,52200,98601.39860139859
0.005529411764705882,0.011705882352941177,0.001,95880,91073,96245.7337883959
0.005529411764705882,0.011705882352941177,0.002,94155,86300,96245.7337883959
0.005529411764705882,0.011705882352941177,0.0029999999999999996,91704,82090,96245.7337883959
0.005529411764705882,0.011705882352941177,0.003999999999999999,90274,78070,96245.7337883959
0.005529411764705882,0.011705882352941177,0.004999999999999999,88639,74669,96245.7337883959
0.005529411764705882,0.011705882352941177,0.005999999999999999,88294,71469,96245.7337883959
0.005529411764705882,0.011705882352941177,0.006999999999999998,87845,68555,96245.7337883959
0.005529411764705882,0.011705882352941177,0.007999999999999998,86124,65830,96245.7337883959
0.005529411764705882,0.011705882352941177,0.008999999999999998,85018,63186,96245.7337883959
0.005529411764705882,0.011705882352941177,0.009999999999999998,86959,60942,96245.7337883959
0.005529411764705882,0.011705882352941177,0.011,84078,58682,96245.7337883959
0.005529411764705882,0.011705882352941177,0.011999999999999997,86066,56832,96245.7337883959
0.005529411764705882,0.011705882352941177,0.012999999999999998,85805,54797,96245.7337883959
0.005529411764705882,0.011705882352941177,0.013999999999999999,86915,53165,96245.7337883959
0.005529411764705882,0.011705882352941177,0.015,85975,51390,96245.7337883959
0.005529411764705882,0.012117647058823528,0.001,93406,88910,93999.99999999999
0.005529411764705882,0.012117647058823528,0.002,91394,84506,93999.99999999999
0.005529411764705882,0.012117647058823528,0.0029999999999999996,89544,80456,93999.99999999999
0.005529411764705882,0.012117647058823528,0.003999999999999999,87477,76760,93999.99999999999
0.005529411764705882,0.012117647058823528,0.004999999999999999,85678,73350,93999.99999999999
0.005529411764705882,0.012117647058823528,0.005999999999999999,84322,70231,93999.99999999999
0.005529411764705882,0.012117647058823528,0.006999999999999998,83913,67377,93999.99999999999
0.005529411764705882,0.012117647058823528,0.007999999999999998,84372,64685,93999.99999999999
0.005529411764705882,0.012117647058823528,0.008999999999999998,83375,62322,93999.99999999999
0.005529411764705882,0.012117647058823528,0.009999999999999998,82502,60077,93999.99999999999
0.005529411764705882,0.012117647058823528,0.011,83384,57875,93999.99999999999
0.005529411764705882,0.012117647058823528,0.011999999999999997,84109,56057,93999.99999999999
0.005529411764705882,0.012117647058823528,0.012999999999999998,81221,54180,93999.99999999999
0.005529411764705882,0.012117647058823528,0.013999999999999999,83173,52363,93999.99999999999
0.005529411764705882,0.012117647058823528,0.015,83272,50861,93999.99999999999
0.005529411764705882,0.012529411764705883,0.001,91226,87132,91856.67752442994
0.005529411764705882,0.012529411764705883,0.002,88860,82664,91856.67752442994
0.005529411764705882,0.012529411764705883,0.0029999999999999996,86761,78855,91856.67752442994
0.005529411764705882,0.012529411764705883,0.003999999999999999,85109,75319,91856.67752442994
0.005529411764705882,0.012529411764705883,0.004999999999999999,84806,72053,91856.67752442994
0.005529411764705882,0.012529411764705883,0.005999999999999999,83177,68897,91856.67752442994
0.005529411764705882,0.012529411764705883,0.006999999999999998,82301,66130,91856.67752442994
0.005529411764705882,0.012529411764705883,0.007999999999999998,80473,63718,91856.67752442994
0.005529411764705882,0.012529411764705883,0.008999999999999998,82739,61362,91856.67752442994
0.005529411764705882,0.012529411764705883,0.009999999999999998,82151,59148,91856.67752442994
0.005529411764705882,0.012529411764705883,0.011,81096,57157,91856.67752442994
0.005529411764705882,0.012529411764705883,0.011999999999999997,83234,55236,91856.67752442994
0.005529411764705882,0.012529411764705883,0.012999999999999998,78941,53348,91856.67752442994
0.005529411764705882,0.012529411764705883,0.013999999999999999,80762,51815,91856.67752442994
0.005529411764705882,0.012529411764705883,0.015,81924,50227,91856.67752442994
0.005529411764705882,0.012941176470588234,0.001,89451,85291,89808.91719745222
0.005529411764705882,0.012941176470588234,0.002,86960,81128,89808.91719745222
0.005529411764705882,0.012941176470588234,0.0029999999999999996,86048,77344,89808.91719745222
0.005529411764705882,0.012941176470588234,0.003999999999999999,83799,73936,89808.91719745222
0.005529411764705882,0.012941176470588234,0.004999999999999999,83976,70751,89808.91719745222
0.005529411764705882,0.012941176470588234,0.005999999999999999,82133,67903,89808.91719745222
0.005529411764705882,0.012941176470588234,0.006999999999999998,81147,65192,89808.91719745222
0.005529411764705882,0.012941176470588234,0.007999999999999998,80515,62766,89808.91719745222
0.005529411764705882,0.012941176470588234,0.008999999999999998,80155,60324,89808.91719745222
0.005529411764705882,0.012941176470588234,0.009999999999999998,81754,58356,89808.91719745222
0.005529411764705882,0.012941176470588234,0.011,76865,56280,89808.91719745222
0.005529411764705882,0.012941176470588234,0.011999999999999997,80211,54531,89808.91719745222
0.005529411764705882,0.012941176470588234,0.012999999999999998,77225,52758,89808.91719745222
0.005529411764705882,0.012941176470588234,0.013999999999999999,79980,51181,89808.91719745222
0.005529411764705882,0.012941176470588234,0.015,76932,49657,89808.91719745222
0.005529411764705882,0.013352941176470588,0.001,87417,83426,87850.46728971963
0.005529411764705882,0.013352941176470588,0.002,86074,79417,87850.46728971963
0.005529411764705882,0.013352941176470588,0.0029999999999999996,82575,75923,87850.46728971963
0.005529411764705882,0.013352941176470588,0.003999999999999999,82375,72496,87850.46728971963
0.005529411764705882,0.013352941176470588,0.004999999999999999,81300,69535,87850.46728971963
0.005529411764705882,0.013352941176470588,0.005999999999999999,80771,66747,87850.46728971963
0.005529411764705882,0.013352941176470588,0.006999999999999998,79613,64043,87850.46728971963
0.005529411764705882,0.013352941176470588,0.007999999999999998,78522,61749,87850.46728971963
0.005529411764705882,0.013352941176470588,0.008999999999999998,78792,59490,87850.46728971963
0.005529411764705882,0.013352941176470588,0.009999999999999998,77219,57538,87850.46728971963
0.005529411764705882,0.013352941176470588,0.011,79590,55558,87850.46728971963
0.005529411764705882,0.013352941176470588,0.011999999999999997,76739,53764,87850.46728971963
0.005529411764705882,0.013352941176470588,0.012999999999999998,77307,52133,87850.46728971963
0.005529411764705882,0.013352941176470588,0.013999999999999999,76401,50534,87850.46728971963
0.005529411764705882,0.013352941176470588,0.015,76830,48938,87850.46728971963
0.005529411764705882,0.01376470588235294,0.001,85738,81826,85975.60975609758
0.005529411764705882,0.01376470588235294,0.002,83764,77991,85975.60975609758
0.005529411764705882,0.01376470588235294,0.0029999999999999996,82450,74372,85975.60975609758
0.005529411764705882,0.01376470588235294,0.003999999999999999,80848,71285,85975.60975609758
0.005529411764705882,0.01376470588235294,0.004999999999999999,79048,68395,85975.60975609758
0.005529411764705882,0.01376470588235294,0.005999999999999999,79807,65629,85975.60975609758
0.005529411764705882,0.01376470588235294,0.006999999999999998,78038,63165,85975.60975609758
0.005529411764705882,0.01376470588235294,0.007999999999999998,77206,60835,85975.60975609758
0.005529411764705882,0.01376470588235294,0.008999999999999998,77593,58642,85975.60975609758
0.005529411764705882,0.01376470588235294,0.009999999999999998,75802,56728,85975.60975609758
0.005529411764705882,0.01376470588235294,0.011,75332,54797,85975.60975609758
0.005529411764705882,0.01376470588235294,0.011999999999999997,75633,53101,85975.60975609758
0.005529411764705882,0.01376470588235294,0.012999999999999998,75429,51377,85975.60975609758
0.005529411764705882,0.01376470588235294,0.013999999999999999,75413,49863,85975.60975609758
0.005529411764705882,0.01376470588235294,0.015,77137,48353,85975.60975609758
0.005529411764705882,0.014176470588235294,0.001,83784,80133,84179.10447761194
0.005529411764705882,0.014176470588235294,0.002,82293,76391,84179.10447761194
0.005529411764705882,0.014176470588235294,0.0029999999999999996,81000,72986,84179.10447761194
0.005529411764705882,0.014176470588235294,0.003999999999999999,79495,70066,84179.10447761194
0.005529411764705882,0.014176470588235294,0.004999999999999999,77431,67222,84179.10447761194
0.005529411764705882,0.014176470588235294,0.005999999999999999,77811,64605,84179.10447761194
0.005529411764705882,0.014176470588235294,0.006999999999999998,75728,62198,84179.10447761194
0.005529411764705882,0.014176470588235294,0.007999999999999998,77480,59937,84179.10447761194
0.005529411764705882,0.014176470588235294,0.008999999999999998,76135,57850,84179.10447761194
0.005529411764705882,0.014176470588235294,0.009999999999999998,73649,55810,84179.10447761194
0.005529411764705882,0.014176470588235294,0.011,74927,54063,84179.10447761194
0.005529411764705882,0.014176470588235294,0.011999999999999997,74151,52363,84179.10447761194
0.005529411764705882,0.014176470588235294,0.012999999999999998,74331,50769,84179.10447761194
0.005529411764705882,0.014176470588235294,0.013999999999999999,72714,49267,84179.10447761194
0.005529411764705882,0.014176470588235294,0.015,74962,47810,84179.10447761194
0.005529411764705882,0.014588235294117645,0.001,82353,78668,82456.14035087719
0.005529411764705882,0.014588235294117645,0.002,81826,74926,82456.14035087719
0.005529411764705882,0.014588235294117645,0.0029999999999999996,81714,71758,82456.14035087719
0.005529411764705882,0.014588235294117645,0.003999999999999999,77518,68868,82456.14035087719
0.005529411764705882,0.014588235294117645,0.004999999999999999,76610,66059,82456.14035087719
0.005529411764705882,0.014588235294117645,0.005999999999999999,75280,63616,82456.14035087719
0.005529411764705882,0.014588235294117645,0.006999999999999998,74611,61250,82456.14035087719
0.005529411764705882,0.014588235294117645,0.007999999999999998,74766,59060,82456.14035087719
0.005529411764705882,0.014588235294117645,0.008999999999999998,74662,57027,82456.14035087719
0.005529411764705882,0.014588235294117645,0.009999999999999998,72702,55163,82456.14035087719
0.005529411764705882,0.014588235294117645,0.011,71471,53316,82456.14035087719
0.005529411764705882,0.014588235294117645,0.011999999999999997,71892,51634,82456.14035087719
0.005529411764705882,0.014588235294117645,0.012999999999999998,72392,50173,82456.14035087719
0.005529411764705882,0.014588235294117645,0.013999999999999999,73166,48693,82456.14035087719
0.005529411764705882,0.014588235294117645,0.015,71569,47296,82456.14035087719
0.005529411764705882,0.015,0.001,80687,77141,80802.29226361032
0.005529411764705882,0.015,0.002,78736,73733,80802.29226361032
0.005529411764705882,0.015,0.0029999999999999996,79194,70625,80802.29226361032
0.005529411764705882,0.015,0.003999999999999999,77974,67559,80802.29226361032
0.005529411764705882,0.015,0.004999999999999999,75272,65095,80802.29226361032
0.005529411764705882,0.015,0.005999999999999999,74612,62596,80802.29226361032
0.005529411764705882,0.015,0.006999999999999998,78340,60315,80802.29226361032
0.005529411764705882,0.015,0.007999999999999998,72716,58080,80802.29226361032
0.005529411764705882,0.015,0.008999999999999998,74565,56249,80802.29226361032
0.005529411764705882,0.015,0.009999999999999998,73775,54273,80802.29226361032
0.005529411764705882,0.015,0.011,72092,52698,80802.29226361032
0.005529411764705882,0.015,0.011999999999999997,73305,50977,80802.29226361032
0.005529411764705882,0.015,0.012999999999999998,72343,49427,80802.29226361032
0.005529411764705882,0.015,0.013999999999999999,70408,48136,80802.29226361032
0.005529411764705882,0.015,0.015,71640,46730,80802.29226361032
0.005941176470588235,0.001,0.001,232967,224394,256779.66101694913
0.005941176470588235,0.001,0.002,217603,199332,256779.66101694913
0.005941176470588235,0.001,0.0029999999999999996,207142,179394,256779.66101694913
0.005941176470588235,0.001,0.003999999999999999,199290,162902,256779.66101694913
0.005941176470588235,0.001,0.004999999999999999,193345,149227,256779.66101694913
0.005941176470588235,0.001,0.005999999999999999,188685,137796,256779.66101694913
0.005941176470588235,0.001,0.006999999999999998,184863,127972,256779.66101694913
0.005941176470588235,0.001,0.007999999999999998,181373,119318,256779.66101694913
0.005941176470588235,0.001,0.008999999999999998,178621,111751,256779.66101694913
0.005941176470588235,0.001,0.009999999999999998,176340,105181,256779.66101694913
0.005941176470588235,0.001,0.011,174350,99438,256779.66101694913
0.005941176470588235,0.001,0.011999999999999997,172392,94187,256779.66101694913
0.005941176470588235,0.001,0.012999999999999998,170483,89433,256779.66101694913
0.005941176470588235,0.001,0.013999999999999999,169129,85140,256779.66101694913
0.005941176470588235,0.001,0.015,167929,81244,256779.66101694913
0.005941176470588235,0.0014117647058823528,0.001,222777,213390,242400.0
0.005941176470588235,0.0014117647058823528,0.002,209702,190574,242400.0
0.005941176470588235,0.0014117647058823528,0.0029999999999999996,200736,172268,242400.0
0.005941176470588235,0.0014117647058823528,0.003999999999999999,193825,157200,242400.0
0.005941176470588235,0.0014117647058823528,0.004999999999999999,188585,144314,242400.0
0.005941176470588235,0.0014117647058823528,0.005999999999999999,184104,133496,242400.0
0.005941176470588235,0.0014117647058823528,0.006999999999999998,180555,124252,242400.0
0.005941176470588235,0.0014117647058823528,0.007999999999999998,177982,116231,242400.0
0.005941176470588235,0.0014117647058823528,0.008999999999999998,175245,109117,242400.0
0.005941176470588235,0.0014117647058823528,0.009999999999999998,173088,102780,242400.0
0.005941176470588235,0.0014117647058823528,0.011,171360,97158,242400.0
0.005941176470588235,0.0014117647058823528,0.011999999999999997,169732,92209,242400.0
0.005941176470588235,0.0014117647058823528,0.012999999999999998,168099,87626,242400.0
0.005941176470588235,0.0014117647058823528,0.013999999999999999,166807,83559,242400.0
0.005941176470588235,0.0014117647058823528,0.015,165809,79858,242400.0
0.005941176470588235,0.0018235294117647058,0.001,212974,203525,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.002,202274,182734,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.0029999999999999996,194394,165592,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.003999999999999999,188386,151476,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.004999999999999999,183807,139660,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.005999999999999999,180062,129646,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.006999999999999998,176936,120790,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.007999999999999998,174117,113145,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.008999999999999998,171870,106429,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.009999999999999998,169860,100267,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.011,168244,95104,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.011999999999999997,166653,90252,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.012999999999999998,165113,85964,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.013999999999999999,163723,81972,229545.45454545456
0.005941176470588235,0.0018235294117647058,0.015,162984,78348,229545.45454545456
0.005941176470588235,0.002235294117647059,0.001,204009,194403,217985.61151079138
0.005941176470588235,0.002235294117647059,0.002,195312,175307,217985.61151079138
0.005941176470588235,0.002235294117647059,0.0029999999999999996,188716,159672,217985.61151079138
0.005941176470588235,0.002235294117647059,0.003999999999999999,183265,146430,217985.61151079138
0.005941176470588235,0.002235294117647059,0.004999999999999999,178698,135253,217985.61151079138
0.005941176470588235,0.002235294117647059,0.005999999999999999,175808,125818,217985.61151079138
0.005941176470588235,0.002235294117647059,0.006999999999999998,173286,117387,217985.61151079138
0.005941176470588235,0.002235294117647059,0.007999999999999998,170456,110273,217985.61151079138
0.005941176470588235,0.002235294117647059,0.008999999999999998,167739,103882,217985.61151079138
0.005941176470588235,0.002235294117647059,0.009999999999999998,166992,98189,217985.61151079138
0.005941176470588235,0.002235294117647059,0.011,165464,92904,217985.61151079138
0.005941176470588235,0.002235294117647059,0.011999999999999997,163751,88359,217985.61151079138
