charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
0.0001,0.004879310344827587,0.0078000000000000005,6351,2559,6024.930747922438
0.0001,0.004879310344827587,0.0089,6420,2376,6024.930747922438
0.0001,0.004879310344827587,0.01,6081,2197,6024.930747922438
0.0001,0.005220689655172415,0.0001,6219,6118,5638.366817887231
0.0001,0.005220689655172415,0.0012000000000000001,6119,5074,5638.366817887231
0.0001,0.005220689655172415,0.0023,6148,4320,5638.366817887231
0.0001,0.005220689655172415,0.0034,5987,3782,5638.366817887231
0.0001,0.005220689655172415,0.0045000000000000005,5970,3349,5638.366817887231
0.0001,0.005220689655172415,0.005600000000000001,6053,3022,5638.366817887231
0.0001,0.005220689655172415,0.0067,5925,2738,5638.366817887231
0.0001,0.005220689655172415,0.0078000000000000005,5942,2520,5638.366817887231
0.0001,0.005220689655172415,0.0089,5889,2306,5638.366817887231
0.0001,0.005220689655172415,0.01,5861,2159,5638.366817887231
0.0001,0.005562068965517242,0.0001,5831,5727,5298.4165651644325
0.0001,0.005562068965517242,0.0012000000000000001,5789,4824,5298.4165651644325
0.0001,0.005562068965517242,0.0023,5672,4140,5298.4165651644325
0.0001,0.005562068965517242,0.0034,5617,3637,5298.4165651644325
0.0001,0.005562068965517242,0.0045000000000000005,5618,3241,5298.4165651644325
0.0001,0.005562068965517242,0.005600000000000001,5545,2917,5298.4165651644325
0.0001,0.005562068965517242,0.0067,5620,2665,5298.4165651644325
0.0001,0.005562068965517242,0.0078000000000000005,5314,2449,5298.4165651644325
0.0001,0.005562068965517242,0.0089,5355,2268,5298.4165651644325
0.0001,0.005562068965517242,0.01,5386,2091,5298.4165651644325
0.0001,0.00590344827586207,0.0001,5506,5403,4997.128087306145
0.0001,0.00590344827586207,0.0012000000000000001,5423,4573,4997.128087306145
0.0001,0.00590344827586207,0.0023,5372,3962,4997.128087306145
0.0001,0.00590344827586207,0.0034,5348,3494,4997.128087306145
0.0001,0.00590344827586207,0.0045000000000000005,5289,3132,4997.128087306145
0.0001,0.00590344827586207,0.005600000000000001,5356,2844,4997.128087306145
0.0001,0.00590344827586207,0.0067,5273,2592,4997.128087306145
0.0001,0.00590344827586207,0.0078000000000000005,5322,2377,4997.128087306145
0.0001,0.00590344827586207,0.0089,5107,2199,4997.128087306145
0.0001,0.00590344827586207,0.01,5188,2054,4997.128087306145
0.0001,0.006244827586206898,0.0001,5211,5113,4728.260869565216
0.0001,0.006244827586206898,0.0012000000000000001,5155,4358,4728.260869565216
0.0001,0.006244827586206898,0.0023,5144,3815,4728.260869565216
0.0001,0.006244827586206898,0.0034,5097,3383,4728.260869565216
0.0001,0.006244827586206898,0.0045000000000000005,5127,3027,4728.260869565216
0.0001,0.006244827586206898,0.005600000000000001,5016,2740,4728.260869565216
0.0001,0.006244827586206898,0.0067,4932,2520,4728.260869565216
0.0001,0.006244827586206898,0.0078000000000000005,5002,2339,4728.260869565216
0.0001,0.006244827586206898,0.0089,5095,2160,4728.260869565216
0.0001,0.006244827586206898,0.01,4859,2018,4728.260869565216
0.0001,0.006586206896551725,0.0001,4931,4861,4486.848891181019
0.0001,0.006586206896551725,0.0012000000000000001,4907,4177,4486.848891181019
0.0001,0.006586206896551725,0.0023,4879,3671,4486.848891181019
0.0001,0.006586206896551725,0.0034,4755,3275,4486.848891181019
0.0001,0.006586206896551725,0.0045000000000000005,4698,2952,4486.848891181019
0.0001,0.006586206896551725,0.005600000000000001,4604,2667,4486.848891181019
0.0001,0.006586206896551725,0.0067,4698,2452,4486.848891181019
0.0001,0.006586206896551725,0.0078000000000000005,4819,2271,4486.848891181019
0.0001,0.006586206896551725,0.0089,4795,2123,4486.848891181019
0.0001,0.006586206896551725,0.01,4781,1981,4486.848891181019
0.0001,0.006927586206896553,0.0001,4682,4642,4268.891069676152
0.0001,0.006927586206896553,0.0012000000000000001,4636,3999,4268.891069676152
0.0001,0.006927586206896553,0.0023,4611,3529,4268.891069676152
0.0001,0.006927586206896553,0.0034,4520,3168,4268.891069676152
0.0001,0.006927586206896553,0.0045000000000000005,4541,2847,4268.891069676152
0.0001,0.006927586206896553,0.005600000000000001,4551,2596,4268.891069676152
0.0001,0.006927586206896553,0.0067,4502,2411,4268.891069676152
0.0001,0.006927586206896553,0.0078000000000000005,4498,2231,4268.891069676152
0.0001,0.006927586206896553,0.0089,4513,2056,4268.891069676152
0.0001,0.006927586206896553,0.01,4510,1943,4268.891069676152
0.0001,0.00726896551724138,0.0001,4466,4426,4071.1277491810943
0.0001,0.00726896551724138,0.0012000000000000001,4444,3851,4071.1277491810943
0.0001,0.00726896551724138,0.0023,4393,3419,4071.1277491810943
0.0001,0.00726896551724138,0.0034,4367,3060,4071.1277491810943
0.0001,0.00726896551724138,0.0045000000000000005,4351,2773,4071.1277491810943
0.0001,0.00726896551724138,0.005600000000000001,4333,2522,4071.1277491810943
0.0001,0.00726896551724138,0.0067,4374,2341,4071.1277491810943
0.0001,0.00726896551724138,0.0078000000000000005,4403,2161,4071.1277491810943
